label	expression_WT	expression_std_WT	expression_reps_WT	expression_pvalue_WT	expression_qvalue_WT	library_WT	expression_log2_WT	group_name_WT	plot_color_WT	variant_WT	expression_MUT	expression_std_MUT	expression_reps_MUT	expression_pvalue_MUT	expression_qvalue_MUT	library_MUT	expression_log2_MUT	group_name_MUT	plot_color_MUT	variant_MUT	wt_vs_mut_log2	wt_vs_mut_pvalue	wt_vs_mut_qvalue	expression_POLY	expression_SEM_POLY	expression_log2_POLY	autonomous_activity	crx_bound	nrl_bound	mef2d_bound	binding_group
chr5-116593257-116593421_UPPE	3.830517960712583	0.3516296043649185	3.0	0.0004952239230123514	0.0018089220348939008	1	1.937916068528776	Weak enhancer	#a6cee3	WT	5.829274539460745	1.0057170435473994	3.0	2.6210947129799825e-05	0.0003095725377222304	1.0	2.5435638195137735	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.6056477509849976	0.034356182024024844	0.06822553555783072	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-118732174-118732338_CPPE	0.6660285438359971	0.766502685625372	3.0	0.2836103033622222	0.3169025402748029	1	-0.5841795955921509	Inactive	#33a02c	WT	0.2689368539178187	0.16066007765095844	3.0	0.03631941319127525	0.05271359275678144	1.0	-1.8893061364790964	NaN	grey	MUT-allCrxSites	1.3051265408869455	0.37265689119490836	0.4585467673404893	0.0	0.0	-6.643856189774724	False	True	True	True	All three
chr5-121270265-121270429_UPPE	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.22437039509126136	0.11301508391432867	3.0	0.023120472421722903	0.03672839092241308	1.0	-2.1496300809751583	Silencer	#e31a1c	MUT-allCrxSites	-7.816154203686929	NaN	NaN	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-121397652-121397816_UPPP	0.19111658445281127	0.042797117683943474	3.0	0.00014469145886288217	0.0007719554303594612	1	-2.3799460299438993	Silencer	#e31a1c	WT	0.29472610495047485	0.051154039503262055	3.0	0.004922472376863551	0.010919393039032345	1.0	-1.7576664932273078	Silencer	#e31a1c	MUT-allCrxSites	-0.6222795367165914	0.05558552725753482	0.09918945382381385	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-122314465-122314629_CPPE	1.7146575351724143	1.574841541762814	3.0	0.6492254458724805	0.6774097500128096	1	0.7787616031775562	Inactive	#33a02c	WT	NaN	NaN	0.0	NaN	NaN	1.0	NaN	NaN	grey	MUT-allCrxSites	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	True	True	All three
chr5-122372415-122372579_CSPP	1.1784489674224763	0.17282738769991254	3.0	0.282831804655937	0.3162531949246544	1	0.23811299717907852	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.4144529692145782	0.3029091305009584	-1.2363233876103907	False	True	False	False	CRX only
chr5-122391823-122391987_UPPP	3.0155343721650696	0.2869542075296997	3.0	0.00047122784477522325	0.0017371106210387253	1	1.592892021373063	Weak enhancer	#a6cee3	WT	2.021212799538961	0.6146286008263776	3.0	0.02512577400047301	0.03930348051424463	1.0	1.015934821516782	Weak enhancer	#a6cee3	MUT-allCrxSites	0.576957199856281	0.11365057541565952	0.17427309805824462	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-122821440-122821604_CPPP	1.528944205916137	0.2407708355079356	3.0	0.07791425234368657	0.1002767900980191	1	0.6134790416004046	Inactive	#33a02c	WT	0.7283984214782427	0.1774040558829431	3.0	0.1902335105993408	0.2204562404655331	1.0	-0.45522101740688703	Inactive	#33a02c	MUT-allCrxSites	1.0687000590072917	0.014406024253530682	0.03607481759467415	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-123075979-123076143_UPPE	1.4986386630682558	0.478810963005875	3.0	0.16438460586349318	0.1934859942178775	1	0.5846149261892919	Inactive	#33a02c	WT	1.896817982382076	0.1958809825419232	3.0	0.0009074610421755882	0.002860436216221674	1.0	0.924341631712567	NaN	grey	MUT-allCrxSites	-0.3397267055232751	0.25751542546400186	0.3390907817183702	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-123228122-123228286_CSPQ	2.2526980975487896	0.3036036741996939	3.0	0.003523285928084453	0.008347183566437637	1	1.1722942669116612	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.083232547552529	1.0621201460066154	1.0657325966219084	True	True	False	False	CRX only
chr5-123310319-123310483_CPPP	8.538573927261355	1.3011224234535559	3.0	1.6152425229765076e-05	0.000251277372425504	1	3.094164089943943	Strong enhancer	#1f78b4	WT	2.9086389180564205	0.8656550677964653	3.0	0.034003436157121	0.049879315717815266	1.0	1.5408401278925226	Weak enhancer	#a6cee3	MUT-allCrxSites	1.5533239620514205	0.009911463522318645	0.02830610106373971	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-123747778-123747942_CPRP	18.79911452044999	4.320724533757866	3.0	7.437380067145365e-05	0.0005000207829757731	1	4.232669544959534	Strong enhancer	#1f78b4	WT	3.2838708784113155	1.2718332537882162	3.0	0.015537975955666009	0.026935106534037682	1.0	1.7158366622563346	Weak enhancer	#a6cee3	MUT-allCrxSites	2.5168328827031994	0.004204698564088311	0.016207502127193057	15.172885816206625	1.1935766393694989	3.924374125234959	True	True	False	False	CRX only
chr5-124166201-124166365_UPPE	10.585777138281749	1.7474693184550343	3.0	5.987180357336889e-06	0.00021162041160087086	1	3.4041915610569977	Strong enhancer	#1f78b4	WT	8.167355819258093	1.2454317554153738	3.0	8.495785121059145e-06	0.00021839165281781447	1.0	3.030045712383472	Strong enhancer	#1f78b4	MUT-allCrxSites	0.3741458486735256	0.11701410828327549	0.17838514409618222	0.1300056399525011	0.06701825626726908	-2.8364431493770277	False	False	False	False	No binding
chr5-124240940-124241104_CPPE	3.527518077917585	0.8045905668227656	3.0	0.0008075023585857157	0.002619206368233155	1	1.8190624014761798	Weak enhancer	#a6cee3	WT	1.901104165701186	0.455800953322661	3.0	0.02466684387299235	0.03872420591034429	1.0	0.9275962552550233	NaN	grey	MUT-allCrxSites	0.8914661462211565	0.030238368679210148	0.06196102281839197	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-124352534-124352698_UPCE	0.2179427225535964	0.07357889564739016	3.0	0.008105950287815307	0.016101364889887674	1	-2.1913745981012536	Silencer	#e31a1c	WT	0.040549120055586106	0.022415515920868115	3.0	0.006330638732719133	0.013317890760691849	1.0	-4.589038266446614	Silencer	#e31a1c	MUT-allCrxSites	2.39766366834536	0.011530877247235555	0.0313563148427944	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-124440475-124440639_UPPP	0.7008558742817678	0.18959297315258888	3.0	0.04811988183186603	0.06631659173330849	1	-0.5107532905777501	Inactive	#33a02c	WT	0.6934593149243012	0.06902099592527093	3.0	0.01744614126022035	0.029312688234141637	1.0	-0.5260379188610831	NaN	grey	MUT-allCrxSites	0.01528462828333299	0.9127810168882309	0.9296010148635915	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-125267253-125267417_UPCE	12.24266259500157	1.4275618482644798	3.0	4.484494419908921e-06	0.0002092909191893416	1	3.61396328831271	Strong enhancer	#1f78b4	WT	7.515497202162376	1.2790436750469198	3.0	2.9686619257643733e-05	0.0003199631811020032	1.0	2.9100605014797707	Strong enhancer	#1f78b4	MUT-allCrxSites	0.7039027868329395	0.017789184014088785	0.0417742418140541	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-125304516-125304680_CPPE	8.175325588622774	2.1476735932671316	3.0	0.0003536020538029632	0.0014164708938590367	1	3.0314526468306817	Strong enhancer	#1f78b4	WT	3.685432916809678	0.6620199853385341	3.0	0.0006135043231194602	0.0021125467630624963	1.0	1.8822255040288398	Weak enhancer	#a6cee3	MUT-allCrxSites	1.149227142801842	0.016303250843137794	0.03941710185364923	1.3872609363037205	0.2854187837746121	0.48260146695948086	True	True	False	False	CRX only
chr5-129019501-129019665_UPPP	2.1982627079801738	1.1339439946486676	3.0	0.11138244169559697	0.13689987144738802	1	1.1370199483777619	NaN	grey	WT	1.4404403169091011	0.17849509794668753	3.0	0.052003207518197904	0.07077559981313061	1.0	0.5275111030264884	Inactive	#33a02c	MUT-allCrxSites	0.6095088453512735	0.38205829061273355	0.4677680912213312	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-129715410-129715574_CSPP	2.9491764934073097	0.7292364611860233	3.0	0.004773821281941868	0.01062888323404102	1	1.5608012658462949	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-129787209-129787373_CPPP	0.8315793646269235	0.17789343915048764	3.0	0.1296817510921781	0.156549517202436	1	-0.264340292978209	Inactive	#33a02c	WT	0.2838106838781644	0.10416667005583677	3.0	0.009352607142500115	0.01801923147655233	1.0	-1.8119248288887295	Silencer	#e31a1c	MUT-allCrxSites	1.5475845359105205	0.01537498661655384	0.037730736387340376	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-129917721-129917885_CSPE	1.6822392251703482	0.08316676383000403	3.0	0.0025703889099185657	0.00646903638218772	1	0.7512402298113923	NaN	grey	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-129937040-129937204_CPRE	13.59594293801672	0.9923785311790698	3.0	0.00010141576240620063	0.0006178777818588169	1	3.7652104151915218	Strong enhancer	#1f78b4	WT	10.8536638076443	0.3492283678684667	3.0	1.1542797250655925e-05	0.0002237347838060606	1.0	3.4402431381545258	Strong enhancer	#1f78b4	MUT-allCrxSites	0.324967277036996	0.020382026766125074	0.04631098612059918	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-130144704-130144868_CPPP	2.0265265086100643	0.03698403481108894	3.0	0.0010307773259469145	0.003154008024078177	1	1.019720776879181	Weak enhancer	#a6cee3	WT	1.6177339331385887	0.13548125437809916	3.0	0.002744837129184656	0.006836493305694633	1.0	0.694865873295676	NaN	grey	MUT-allCrxSites	0.324854903583505	0.03662442410922082	0.07146406772977747	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-131600450-131600614_UPCE	6.752314923201992	1.1117963782099167	3.0	6.0717447650610924e-05	0.0004449219067934249	1	2.755595835396858	Weak enhancer	#a6cee3	WT	2.6326758234728658	0.7238504646181031	3.0	0.037272029867523225	0.0538523136679243	1.0	1.3970777766306821	NaN	grey	MUT-allCrxSites	1.3585180587661758	0.010332638123524786	0.029085560973250543	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-134202126-134202290_UPRE	0.4307076093316001	0.12760631835966765	3.0	0.008643703039782501	0.016973153804017354	1	-1.2118735727430472	Silencer	#e31a1c	WT	0.2112681535872473	0.054596884264712375	3.0	0.006042061767987601	0.012840049035683644	1.0	-2.236040153734018	Silencer	#e31a1c	MUT-allCrxSites	1.0241665809909708	0.03517599310210397	0.0693621090113849	0.0795597005840631	0.01585430606282605	-3.4810064847933413	False	False	False	False	No binding
chr5-134313572-134313736_CPPP	7.787508893279058	1.8125814966215237	3.0	0.0018127890606178321	0.004912106547006718	1	2.9613471513700076	Strong enhancer	#1f78b4	WT	3.6893497059546143	0.8945158675860487	3.0	0.0011990615650695328	0.0035426483978421904	1.0	1.883757535836091	Weak enhancer	#a6cee3	MUT-allCrxSites	1.0775896155339166	0.017373540255042903	0.041118077177797564	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr5-135545322-135545486_CSPP	3.2673521396581706	0.3285585008988666	3.0	0.0019427922780608782	0.005196996372086054	1	1.7085634310874525	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-135633260-135633424_UPCP	0.9606594747326116	0.3747868449717752	3.0	0.6130041437971437	0.6425449017079959	1	-0.05640197125046151	Inactive	#33a02c	WT	2.083209609414153	0.1676088545599026	3.0	0.006601111464588549	0.013796322960990069	1.0	1.0595003770672233	Weak enhancer	#a6cee3	MUT-allCrxSites	-1.1159023483176849	0.055033124513380834	0.09847240337004395	0.09561854354537924	0.04273137027636389	-3.2430649426500375	False	False	False	False	No binding
chr5-135676054-135676218_UPRE	1.1305771177943102	0.06721914499522771	3.0	0.2480897784008368	0.2800111680612403	1	0.17833490865976914	Inactive	#33a02c	WT	0.7559695838831448	0.21131896785183266	3.0	0.13575270722027302	0.16305928625883367	1.0	-0.4016927630548791	Inactive	#33a02c	MUT-allCrxSites	0.5800276717146482	0.10344224902824284	0.16190960717464098	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-135688713-135688877_CPPP	3.8673090658616465	1.0461048934820465	3.0	0.004036718567926228	0.0093290894980872	1	1.9517030662658676	Weak enhancer	#a6cee3	WT	1.5962348686264505	0.540998643588495	3.0	0.08728106647860306	0.11084810741417304	1.0	0.675576472353675	Inactive	#33a02c	MUT-allCrxSites	1.2761265939121926	0.022576233850848615	0.04979715662210791	NaN	NaN	NaN	False	True	False	False	CRX only
chr5-135778547-135778711_CPPP	1.5436653230283381	0.0641845079058208	3.0	0.004618705260200048	0.010340994963102762	1	0.6272942885433849	NaN	grey	WT	1.6719313643860585	0.12751164983178212	3.0	0.0017711059677798363	0.004820898293951118	1.0	0.7423782569177516	NaN	grey	MUT-allCrxSites	-0.11508396837436674	0.2155418581431907	0.2933701877744989	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-136116588-136116752_CPPP	3.742225079765868	1.0071898152744423	3.0	0.0016513336283011033	0.004567296174478368	1	1.9042817999608486	Weak enhancer	#a6cee3	WT	2.8684662616510863	0.4099073625973601	3.0	0.006105214955894618	0.012934230186419315	1.0	1.520782411716625	Weak enhancer	#a6cee3	MUT-allCrxSites	0.38349938824422347	0.2567077883409278	0.33859541561337836	13.272880649357193	2.230537197845688	3.731496151803083	True	True	False	False	CRX only
chr5-136961841-136962005_UPPP	0.8910873701482854	0.31404841819765505	3.0	0.538502107587556	0.5715565535821112	1	-0.16474308170711824	Inactive	#33a02c	WT	1.2769560981501302	0.15117623885252032	3.0	0.032042945223921204	0.04761373653520533	1.0	0.3538382759805303	NaN	grey	MUT-allCrxSites	-0.5185813576876486	0.1630748560113325	0.23354223904688642	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-136979569-136979733_CPPE	8.799196388393392	0.9985194699354404	3.0	0.00021585775420032162	0.0010083850577657398	1	3.1375357198180915	Strong enhancer	#1f78b4	WT	15.618319268977716	1.27304448197485	3.0	0.00024193233968129908	0.0010961062741263003	1.0	3.9652596732923064	Strong enhancer	#1f78b4	MUT-allCrxSites	-0.8277239534742149	0.0028675235593715325	0.012572248544104908	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr5-137041580-137041744_CPPN	0.6414340704204293	0.3561765959596511	3.0	0.15097607202411775	0.1791513152850985	1	-0.6383796890757345	Inactive	#33a02c	WT	1.3304652919721187	0.17274705674267152	3.0	0.018220838749713447	0.030317608816155257	1.0	0.4130148215246149	NaN	grey	MUT-allCrxSites	-1.0513945106003493	0.09593028812994883	0.1520931113623916	0.5160666145193841	0.110851914641075	-0.926682598883519	False	True	False	False	CRX only
chr5-137502346-137502510_CSNP	0.13102685575537354	0.01647632120971291	3.0	0.00010511622706830559	0.000632407638945363	1	-2.921096674968194	Silencer	#e31a1c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.4062449982699594	0.2857218619476716	0.5020708609115507	True	True	False	False	CRX only
chr5-137531533-137531697_CPPP	0.1531600250016071	0.12144778032243997	3.0	0.03183628582027012	0.047379884191343175	1	-2.6974993841654054	Silencer	#e31a1c	WT	1.9418499776593503	0.4356885862643549	3.0	0.0077721505458573596	0.015566969864140138	1.0	0.9581745036803223	NaN	grey	MUT-allCrxSites	-3.6556738878457278	0.014058359079237052	0.035475884904775684	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr5-137778841-137779005_CSPP	0.7052828248096557	0.19432344247055786	3.0	0.05085018590109493	0.06956085475997817	1	-0.5016820810178153	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.08404104295990326	0.02533351978457273	-3.4105656505207484	False	True	False	False	CRX only
chr5-138280392-138280556_CPPP	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.004493337745018081	0.0028934882652299518	3.0	0.003518412035495406	0.008339746871117562	1.0	-7.508101289349782	Silencer	#e31a1c	MUT-allCrxSites	-2.4576829953123047	NaN	NaN	0.17868264947046014	0.06517035451214383	-2.405966330527647	False	True	False	False	CRX only
chr5-139252062-139252226_CBPP	5.302862954162016	0.4326984319833016	3.0	0.00019705973868722882	0.0009510704456521171	1	2.407043498319056	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0876026942103378	0.02737974987535996	-3.3569352174963387	False	True	False	False	CRX only
chr5-139969222-139969386_CPPE	19.49828643998772	1.790188564840326	3.0	2.158424944468951e-06	0.0003705553110022231	1	4.285349425614721	Strong enhancer	#1f78b4	WT	1.6377591771532325	0.19121653341260286	3.0	0.01256562090281237	0.022682290529410086	1.0	0.7126038596515368	NaN	grey	MUT-allCrxSites	3.5727455659631846	1.3613109998089494e-05	0.0020545324474039684	21.90211047870549	3.697255703447968	4.453656539988104	True	True	False	True	CRX+MEF2D
chr5-139990356-139990520_CPPE	0.016674838333023717	0.005133447135605264	3.0	0.00017972861507643806	0.0008897584476544159	1	-5.822159170621896	Silencer	#e31a1c	WT	0.6269632442716381	0.11759740305414132	3.0	0.05872495630696858	0.07865446223672276	1.0	-0.6712479766285647	Inactive	#33a02c	MUT-allCrxSites	-5.150911193993331	0.0001986487191560893	0.0031179902958739774	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-140024543-140024707_UPPE	1.0408360177769045	0.15585119080309995	3.0	0.8673500391844368	0.8820291174866909	1	0.05912821911611297	Inactive	#33a02c	WT	0.9233271418784698	0.2512168734173649	3.0	0.4261135252184022	0.4609198280208955	1.0	-0.11352454796923543	Inactive	#33a02c	MUT-allCrxSites	0.1726527670853484	0.47112921434663935	0.5515247724034048	0.06998096639168838	0.01897875569871856	-3.6441994767678003	False	False	False	False	No binding
chr5-140441460-140441624_CPPE	0.08023625513578071	0.025515409893769176	3.0	0.0008110904098161287	0.0026272989218235378	1	-3.621732454591225	Silencer	#e31a1c	WT	2.522037147380248	0.4725814219152185	3.0	0.0008062426445169629	0.002618654319049352	1.0	1.3351614476724125	Weak enhancer	#a6cee3	MUT-allCrxSites	-4.956893902263637	0.00028304815553729804	0.0035485014770874042	0.21121559736817885	0.10099033211358918	-2.1764749848463207	False	True	False	False	CRX only
chr5-140649526-140649690_CPPE	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.044128069456327794	0.04211505397065614	3.0	0.014597497178871571	0.025628257464877888	1.0	-4.469831127274741	Silencer	#e31a1c	MUT-allCrxSites	-5.495953157387346	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-141744326-141744490_CPPE	15.48616537731319	1.6051971276566788	3.0	1.575085803362537e-05	0.0002523812485587905	1	3.9530012060696302	Strong enhancer	#1f78b4	WT	2.2845824641933903	0.36224826478209227	3.0	0.0006506409159676233	0.0022025569598988493	1.0	1.1925618725567315	Weak enhancer	#a6cee3	MUT-allCrxSites	2.760439333512899	0.00016572252565691124	0.002839716989859038	17.148264472544735	1.9910783756208918	4.1008317291072185	True	True	False	False	CRX only
chr5-143011136-143011300_CPPE	1.2763647296870952	0.2509655890829599	3.0	0.0697844491329125	0.09110642231991048	1	0.3531705207969966	Inactive	#33a02c	WT	1.9649723408522264	0.477044675631114	3.0	0.008508928307279034	0.016742700930450397	1.0	0.9752430246306663	NaN	grey	MUT-allCrxSites	-0.6220725038336696	0.07968311257922431	0.131376694857511	0.10193595535334277	0.017984851108879412	-3.159254570834231	False	True	False	False	CRX only
chr5-143039915-143040079_UPRN	7.607567091146447	0.8959373217078171	3.0	2.44487145815492e-05	0.0003013460794705308	1	2.927624778939625	Strong enhancer	#1f78b4	WT	2.1165015810373244	0.5987851581450835	3.0	0.017928415541648327	0.029934662559466307	1.0	1.0823630467493774	Weak enhancer	#a6cee3	MUT-allCrxSites	1.8452617321902476	0.006963481692716717	0.02228768528729233	0.9627663420317948	0.20814046195043084	-0.03983478286559791	False	False	False	False	No binding
chr5-143706579-143706743_CPPN	8.804299055628542	1.1670434749961884	3.0	2.757570565281485e-05	0.0003141147324006659	1	3.138372003346152	Strong enhancer	#1f78b4	WT	10.709027488856693	2.0168515634485007	3.0	7.854029534612628e-06	0.00021697885041886724	1.0	3.420890277868746	Strong enhancer	#1f78b4	MUT-allCrxSites	-0.28251827452259404	0.23675477252819455	0.3164256564716061	0.2111470882475508	0.01672429936031437	-2.176921847895985	False	True	False	False	CRX only
chr5-146235561-146235725_CPPE	0.6363999997761786	0.14030628331525094	3.0	0.039630321581657336	0.056714187509088076	1	-0.6497290762781951	Inactive	#33a02c	WT	0.9266924548997926	0.1595660927251351	3.0	0.3172854578511915	0.35102213944549543	1.0	-0.10828148708692689	Inactive	#33a02c	MUT-allCrxSites	-0.5414475891912682	0.07737643309931831	0.1285457762412045	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-146404280-146404444_UPRE	NaN	NaN	0.0	NaN	NaN	1	NaN	NaN	grey	WT	0.18184665750839668	0.14315207744786596	3.0	0.03858988439475754	0.055423237013922766	1.0	-2.451293840864005	NaN	grey	MUT-allCrxSites	NaN	NaN	NaN	NaN	NaN	NaN	False	False	False	False	No binding
chr5-146713245-146713409_CPPE	8.932394987775508	1.219460760282824	3.0	3.913629881640869e-05	0.00035562984576649633	1	3.159208551743026	Strong enhancer	#1f78b4	WT	3.058367976135869	0.472647849620788	3.0	0.008470924004556079	0.01668841462700864	1.0	1.6132336425020464	Weak enhancer	#a6cee3	MUT-allCrxSites	1.5459749092409796	0.0008762558097263951	0.006475381915944208	0.4146682162143107	0.12085542635235673	-1.2355919589496513	False	True	False	False	CRX only
chr5-146772084-146772248_CSPE	3.443645787613294	0.8950778368817229	3.0	0.017401236078598732	0.02926792926165993	1	1.784355638451512	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-147052219-147052383_CPPE	1.2707301907737298	0.2432482974461605	3.0	0.24060824094181035	0.2723984489418941	1	0.3467926220990422	Inactive	#33a02c	WT	0.3948689888047963	0.058018925133698974	3.0	0.011171606251768973	0.020670481621344668	1.0	-1.3369050395170132	Silencer	#e31a1c	MUT-allCrxSites	1.6836976616160555	0.0014414130480457673	0.008391846885061708	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-148699898-148700062_CPPE	4.0353658315282015	0.5954225239489563	3.0	0.003578686984962364	0.008453438986100287	1	2.013056937430714	Weak enhancer	#a6cee3	WT	3.227433817033724	0.59799041843999	3.0	0.00018798924048748722	0.0009192922472261963	1.0	1.6908344521074332	Weak enhancer	#a6cee3	MUT-allCrxSites	0.3222224853232809	0.16964958323135718	0.24137235844809482	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr5-149007413-149007577_UPPE	1.4436778238176773	0.08931427979229146	3.0	0.0075106981636610766	0.015233724081315948	1	0.5307477945915638	NaN	grey	WT	1.4962682154369602	0.16366123174014238	3.0	0.0072450707628604815	0.01483264700045585	1.0	0.5823326839347437	NaN	grey	MUT-allCrxSites	-0.05158488934317984	0.6891649144127363	0.7449815769023629	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-149184204-149184368_CPNP	8.202397775414754	0.9053661694851998	3.0	0.0001971609592893468	0.0009506045449387064	1	3.036221585148722	Strong enhancer	#1f78b4	WT	5.496375253737763	0.7550951000851038	3.0	0.0002194030892659376	0.0010199909575448376	1.0	2.4587429618622663	Weak enhancer	#a6cee3	MUT-allCrxSites	0.5774786232864559	0.01785045680279928	0.041893057711832764	1.2128885990123424	0.12120563225980048	0.29029298524499136	True	True	False	False	CRX only
chr5-150901800-150901964_CPPN	0.36412275455446697	0.20226763861320926	3.0	0.042853747866167566	0.06033918160300745	1	-1.4535465141453938	NaN	grey	WT	0.16377159799167704	0.051381920976188565	3.0	0.007507292644399516	0.015239677255755266	1.0	-2.6014605111518176	Silencer	#e31a1c	MUT-allCrxSites	1.1479139970064238	0.12638266753353541	0.18971904644284351	0.1519100505804779	0.08712579469423087	-2.626735551046993	False	True	True	False	CRX+NRL
chr5-19235215-19235379_CPPE	2.4820462354813846	0.5434720334802818	3.0	0.02820072487809482	0.04314477545798912	1	1.3121111254207851	Weak enhancer	#a6cee3	WT	1.7562175917290563	0.14326116205874895	3.0	0.0012707365396539038	0.0036931260859228016	1.0	0.8132928476193598	NaN	grey	MUT-allCrxSites	0.4988182778014253	0.10729395962237506	0.16687336407380093	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr5-21066550-21066714_UPPE	8.762031826337173	0.5242818293102861	3.0	4.753628007914141e-05	0.0003899435125263357	1	3.131430098602436	Strong enhancer	#1f78b4	WT	6.415394397472758	1.3094460604851978	3.0	0.0003857095610800473	0.0015147923693723756	1.0	2.6817628228699015	Weak enhancer	#a6cee3	MUT-allCrxSites	0.4496672757325344	0.09515942319164869	0.15099295455076	1.6747371259495234	0.5074918025174158	0.7525235013923371	True	False	False	False	No binding
chr5-23238534-23238698_UPPE	0.3720462316238247	0.3157492337250726	3.0	0.08213488804637244	0.10492224470871972	1	-1.4225736601138113	NaN	grey	WT	1.1833950258847543	1.6916295095627427	3.0	0.6429182322119246	0.6714116754817991	1.0	0.24415033674051012	Inactive	#33a02c	MUT-allCrxSites	-1.6667239968543215	0.31272595548096627	0.39790423129290264	NaN	NaN	NaN	False	False	False	False	No binding
chr5-23675304-23675468_UPPP	1.491056338301999	1.2925851014357093	3.0	0.7961450856819062	0.8149636769320534	1	0.577302011098772	Inactive	#33a02c	WT	1.6077408638447828	1.1240364946329242	3.0	0.5584861630890091	0.5904207138704348	1.0	0.6859319553002106	Inactive	#33a02c	MUT-allCrxSites	-0.10862994420143857	0.7958417972688105	0.8365612677425162	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr5-24275724-24275888_CPPE	0.3793834221848317	0.037811871980345683	3.0	0.00017246137077864344	0.00086717762482525	1	-1.3944737226449646	Silencer	#e31a1c	WT	2.771178400914843	0.5130208447185236	3.0	0.0002975366519867178	0.0012513199353457155	1.0	1.4710201037353337	Weak enhancer	#a6cee3	MUT-allCrxSites	-2.8654938263802983	0.00042393285494991964	0.0043776645337460125	0.5566749761491854	0.2370841664956306	-0.8194065991323065	False	True	False	False	CRX only
