label	expression	expression_SEM	expression_log2	autonomous_activity
chr6-115884938-115885102_CPNE_WT	0.2492329609112711	0.06618805241545593	-1.9476789294425862	False
chr6-115906546-115906710_CPRE_MUT-allCrxSites	0.13497232070896775	0.022409285290006582	-2.7861506193906673	False
chr6-115906546-115906710_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-115931732-115931896_CPRP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-115931732-115931896_CPRP_WT	3.6598213368579033	0.460059068488779	1.8757098279994546	True
chr6-115938728-115938892_CPPE_MUT-allCrxSites	0.2612782572862918	0.06537923648623713	-1.882154673372529	False
chr6-115938728-115938892_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-117879539-117879703_CSNP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-117879539-117879703_CSNP_WT	0.0	0.0	-6.643856189774724	False
chr6-117919585-117919749_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-117919585-117919749_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-119338730-119338894_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-119338730-119338894_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-120188705-120188869_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-120188705-120188869_CPPE_WT	1.7285505412567954	0.11627136587029788	0.7978850081415644	True
chr6-120795571-120795735_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-120795571-120795735_CPPE_WT	0.16606331443580002	0.06783141402445035	-2.505833762635628	False
chr6-124602255-124602419_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-124602255-124602419_CPRE_WT	0.7350707552393437	0.12329673062765252	-0.42455065805637154	False
chr6-124828988-124829152_CSNP_MUT-shape	0.20422170746265494	0.022350308783345773	-2.2228234165641187	False
chr6-124828988-124829152_CSNP_WT	0.5261709548799152	0.2363792462604009	-0.8992350262301974	False
chr6-124840249-124840413_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-124840249-124840413_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-124859824-124859988_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-124859824-124859988_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-125039701-125039865_CPPP_MUT-allCrxSites	1.111883912141406	0.3161636606842958	0.16592339961637134	True
chr6-125039701-125039865_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-125089092-125089256_CSPE_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-125089092-125089256_CSPE_WT	0.0	0.0	-6.643856189774724	False
chr6-125154196-125154360_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-125154196-125154360_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-125154196-125154360_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr6-125192089-125192253_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-125192089-125192253_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr6-125215457-125215621_CSPP_scrambled	0.0	0.0	-6.643856189774724	False
chr6-127854264-127854428_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-127854264-127854428_CPPE_WT	1.6781444479959855	0.13596314159509135	0.7554383551656362	True
chr6-127855837-127856001_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr6-127860517-127860681_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-127860517-127860681_UPPE_WT	0.1268527447889922	0.041606659162981736	-2.8693037244610275	False
chr6-128085780-128085944_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-128085780-128085944_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-128351538-128351702_CPPN_MUT-allCrxSites	0.13027827214285956	0.027902323289965437	-2.8336365292601324	False
chr6-128351538-128351702_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr6-128764112-128764276_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-128764112-128764276_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-131368094-131368258_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-131368094-131368258_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-131408481-131408645_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-131408481-131408645_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-134830008-134830172_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-134830008-134830172_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr6-136468407-136468571_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-136468407-136468571_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-136532965-136533129_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-136532965-136533129_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-137142797-137142961_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-137142797-137142961_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-137364827-137364991_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr6-137471173-137471337_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-137471173-137471337_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-137758862-137759026_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-137758862-137759026_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-13797503-13797667_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-13797503-13797667_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr6-142980156-142980320_CSPE_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-142980156-142980320_CSPE_WT	0.0	0.0	-6.643856189774724	False
chr6-142980351-142980515_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-142980351-142980515_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-144309289-144309453_CPCN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-144309289-144309453_CPCN_WT	0.845377867018597	0.3150208649065537	-0.22536621705775137	False
chr6-145017918-145018082_UPCE_MUT-allCrxSites	0.07261016870449521	0.03953691397866557	-3.597536812045198	False
chr6-145017918-145018082_UPCE_WT	0.054272949826307385	0.018426443109530385	-3.959644502959158	False
chr6-145047589-145047753_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-145047589-145047753_UPPP_WT	0.062239035059088975	0.0199001762786806	-3.79107756778603	False
chr6-145251912-145252076_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-145251912-145252076_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-145866268-145866432_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-145866268-145866432_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-145866268-145866432_CPPP_scrambled	0.0	0.0	-6.643856189774724	False
chr6-146133288-146133452_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-146133288-146133452_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-147043976-147044140_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-147043976-147044140_CPPN_WT	0.5796561029795061	0.17670731201731454	-0.7620542983382226	False
chr6-148831089-148831253_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-148831089-148831253_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-149188206-149188370_UPPP_MUT-allCrxSites	0.2314692524498169	0.08123256189127569	-2.0500886000801555	False
chr6-149188206-149188370_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-24665000-24665164_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-24665000-24665164_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr6-24665000-24665164_CSPP_scrambled	0.0	0.0	-6.643856189774724	False
chr6-28421588-28421752_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-28421588-28421752_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-28480019-28480183_CSNP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-28480019-28480183_CSNP_WT	0.0	0.0	-6.643856189774724	False
chr6-29215356-29215520_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-29215356-29215520_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-29847831-29847995_CPPE_MUT-allCrxSites	0.17377538160637376	0.024960362660490915	-2.443984577516103	False
chr6-29847831-29847995_CPPE_WT	0.3932025254180973	0.2300738415827066	-1.3104234198472633	False
chr6-30021768-30021932_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-30021768-30021932_CPPE_WT	0.5774536304633691	0.1518796218876384	-0.7674531151087447	False
chr6-30021768-30021932_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr6-30179905-30180069_CPNP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-30179905-30180069_CPNP_WT	0.0	0.0	-6.643856189774724	False
chr6-30693639-30693803_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-30693639-30693803_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-31115108-31115272_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-31115108-31115272_UPPE_WT	0.11331026156222468	0.040590842413761735	-3.0196352327870954	False
chr6-31571562-31571726_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-31571562-31571726_CPPE_WT	0.2423528865426572	0.08307893631497228	-1.986485505865608	False
chr6-31587717-31587881_CPPE_MUT-allCrxSites	0.14393615791378406	0.03679483061650548	-2.69959595018712	False
chr6-31587717-31587881_CPPE_WT	5.862482947829966	1.1123489268449416	2.553970619030684	True
chr6-33248927-33249091_CSPQ_MUT-shape	0.15925361764472054	0.03378671473030774	-2.5627414244411804	False
chr6-33248927-33249091_CSPQ_WT	1.3259318636815405	0.2578853449069637	0.4178464281446814	True
chr6-33824321-33824485_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-33824321-33824485_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-34072031-34072195_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-34072031-34072195_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr6-34878543-34878707_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-34878543-34878707_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-38150701-38150865_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-38150701-38150865_CPPE_WT	0.2718539365148725	0.06729121102506695	-1.826980377857677	False
chr6-38968967-38969131_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr6-39808680-39808844_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-39808680-39808844_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-3993884-3994048_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-3993884-3994048_CPPP_WT	2.0187566111392754	0.16819213890375256	1.020595796112646	True
chr6-47239200-47239364_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-47239200-47239364_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-47450850-47451014_CPNN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-47450850-47451014_CPNN_WT	0.0	0.0	-6.643856189774724	False
chr6-47813404-47813568_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-47813404-47813568_CSPP_WT	0.2455080881502698	0.0831322196718495	-1.9685591342544289	False
chr6-48429112-48429276_UPCN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-48429112-48429276_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr6-48504317-48504481_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-48504317-48504481_UPPP_WT	1.4463695016188491	0.7821645077526771	0.542376434192273	True
chr6-49051187-49051351_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-49051187-49051351_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr6-50112851-50113015_CBPN_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-50112851-50113015_CBPN_WT	0.0	0.0	-6.643856189774724	False
chr6-51497803-51497967_CPPE_MUT-allCrxSites	0.03181118245756813	0.00968042722105902	-4.579967345111956	False
chr6-51497803-51497967_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-52698273-52698437_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-52698273-52698437_CPPE_WT	4.058849098628506	0.6618686065997164	2.0246207761852104	True
chr6-52840854-52841018_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-52840854-52841018_CPPP_WT	0.1380839046450061	0.031611174637037505	-2.7555132533876963	False
chr6-53624974-53625138_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-53624974-53625138_CPPE_WT	3.018719687867593	1.6749267235179863	1.5987080609207198	True
chr6-55029325-55029489_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-55029325-55029489_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-55285523-55285687_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-55285523-55285687_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-57702984-57703148_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-57702984-57703148_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr6-58833346-58833510_CPRP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-58833346-58833510_CPRP_WT	0.07062890892374488	0.04452243810263569	-3.6325589901877517	False
chr6-6162100-6162264_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-6162100-6162264_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-6173970-6174134_CPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-6173970-6174134_CPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-70874700-70874864_CPPN_MUT-allCrxSites	0.10220078898048053	0.03232237358146031	-3.155845274072345	False
chr6-70874700-70874864_CPPN_WT	0.1104842962431557	0.0403679657307262	-3.0530829750588215	False
chr6-71633440-71633604_CSPP_MUT-shape	0.3642789478086075	0.1866108709694844	-1.4178141921110818	False
chr6-71633440-71633604_CSPP_WT	1.1370235999635745	0.5728779253399511	0.197895075050467	True
chr6-72219162-72219326_UPPE_MUT-allCrxSites	0.10100921920341484	0.023778798180105042	-3.1712485989720194	False
chr6-72219162-72219326_UPPE_WT	16.145464561670874	1.3286483939496079	4.013950331791	True
chr6-72597650-72597814_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-72597650-72597814_UPPP_WT	0.26439795194823085	0.09450240747845083	-1.8656583813254617	False
chr6-73271637-73271801_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-73271637-73271801_CPPE_WT	5.346439676996892	0.5276513193109695	2.4212743874338067	True
chr6-81923408-81923572_UPPQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-81923408-81923572_UPPQ_WT	0.0	0.0	-6.643856189774724	False
chr6-82774377-82774541_CPPQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-82774377-82774541_CPPQ_WT	0.0	0.0	-6.643856189774724	False
chr6-82862649-82862813_CSPE_scrambled	0.23396893965090484	0.1148767169450042	-2.035230608836771	False
chr6-82997754-82997918_UPPE_MUT-allCrxSites	0.22080062752690452	0.052414185373835256	-2.1152809483358457	False
chr6-82997754-82997918_UPPE_WT	0.1206078436759058	0.013633500610637088	-2.9366865541092073	False
chr6-83186216-83186380_CPPP_MUT-allCrxSites	0.04798759032260561	0.01788091387040616	-4.108112001527831	False
chr6-83186216-83186380_CPPP_WT	0.10293530156966274	0.006732974465688787	-3.1464315774314917	False
chr6-8509044-8509208_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-8509044-8509208_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr6-85374862-85375026_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-85374862-85375026_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-85605401-85605565_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-85605401-85605565_CPPN_WT	0.2261191575596501	0.15286343550738066	-2.0824129953155333	False
chr6-85961121-85961285_UPPP_MUT-allCrxSites	1.0304084665318507	0.3162900058242525	0.05715004466056883	True
chr6-85961121-85961285_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-86051858-86052022_UPCN_MUT-allCrxSites	2.0493992134126318	0.5350241189251088	1.042223522725832	True
chr6-86051858-86052022_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr6-86822585-86822749_UPCE_MUT-allCrxSites	0.15751779541059174	0.07140291023130624	-2.5776137337233798	False
chr6-86822585-86822749_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-86908311-86908475_CPPE_MUT-allCrxSites	0.13621564160110725	0.0591668929319364	-2.7738304412352495	False
chr6-86908311-86908475_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-87850045-87850209_UPCQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-87850045-87850209_UPCQ_WT	0.0	0.0	-6.643856189774724	False
chr6-88500511-88500675_UPCN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-88500511-88500675_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr6-88842492-88842656_CSNP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-88842492-88842656_CSNP_WT	0.0	0.0	-6.643856189774724	False
chr6-90731353-90731517_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-90731353-90731517_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-90880659-90880823_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-90880659-90880823_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr6-90973959-90974123_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-90973959-90974123_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr6-90987698-90987862_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-90987698-90987862_CPPP_WT	7.731106426580478	0.7508499540742304	2.9525397836902694	True
chr6-91653872-91654036_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-91653872-91654036_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-91655230-91655394_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-91655230-91655394_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr6-91686028-91686192_CPPP_MUT-allCrxSites	1.5277372374592366	0.2436711227171869	0.6208090022587558	True
chr6-91686028-91686192_CPPP_WT	0.3748588656380074	0.2005731013099081	-1.3775986131679565	False
chr6-91707912-91708076_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-91707912-91708076_CPPE_WT	0.24112466119988826	0.07059069937729083	-1.9935243823123523	False
chr6-92214824-92214988_CSPP_MUT-shape	1.8027823327171868	0.13084599397469565	0.8582057059083649	True
chr6-92214824-92214988_CSPP_WT	9.609700298993394	0.4777542147427202	3.2659919476448755	True
chr6-94700296-94700460_CSPQ_scrambled	0.0	0.0	-6.643856189774724	False
chr6-96746275-96746439_CPCN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-96746275-96746439_CPCN_WT	0.0	0.0	-6.643856189774724	False
chr6-97164000-97164164_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-97164000-97164164_CPPE_WT	0.3658618584716813	0.05286154566408662	-1.411725573189976	False
chr6-97210656-97210820_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr6-97210656-97210820_CSPP_WT	0.8353290752088923	0.09117361473189443	-0.24241502242501123	False
chr6-97352694-97352858_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-97352694-97352858_CPPE_WT	20.577239021763674	3.2143658394392847	4.363678456343848	True
chr6-97457304-97457468_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-97457304-97457468_CPPE_WT	0.4122020155503652	0.17397080946518895	-1.2439946289034407	False
chr6-97487912-97488076_CPPP_MUT-allCrxSites	0.4612269645756593	0.17697891232029753	-1.0855059993808187	False
chr6-97487912-97488076_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr6-97806861-97807025_CBPQ_MUT-shape	0.046593558728860375	0.007478274729916069	-4.143218329628269	False
chr6-97806861-97807025_CBPQ_WT	0.0	0.0	-6.643856189774724	False
chr6-98697635-98697799_CPPP_MUT-allCrxSites	0.12920564442095142	0.048641656378164665	-2.8447103850439617	False
chr6-98697635-98697799_CPPP_WT	11.879908633279953	0.9017138989325084	3.5716657237791423	True
chr6-99523516-99523680_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr6-99523516-99523680_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr7-100591134-100591298_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-100591134-100591298_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr7-100662301-100662465_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-100662301-100662465_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr7-100704521-100704685_CPNE_scrambled	0.29640213956277145	0.2054111145169216	-1.706501723454052	False
chr7-101302059-101302223_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr7-101302059-101302223_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr7-101412898-101413062_CPPN_MUT-allCrxSites	0.08011927303351428	0.02278438017257973	-3.4720205139640776	False
chr7-101412898-101413062_CPPN_WT	0.20634801976309194	0.04949483696160357	-2.208574179078062	False
chr7-101896524-101896688_CPPP_MUT-allCrxSites	0.08561538029783232	0.021389125190852558	-3.386613486896188	False
chr7-101896524-101896688_CPPP_WT	0.14199811453956393	0.05440733263002842	-2.717874667016474	False
chr7-102258235-102258399_CSRN_MUT-shape	0.10748719321345886	0.0484859787511718	-3.089424591666512	False
chr7-102258235-102258399_CSRN_WT	0.0	0.0	-6.643856189774724	False
chr7-105516810-105516974_CPPE_MUT-allCrxSites	0.07008745501368098	0.04133661982044722	-3.642279914768303	False
chr7-105516810-105516974_CPPE_WT	42.74564875053451	5.8487813965290405	5.418043132102755	True
chr7-105640259-105640423_UPPP_MUT-allCrxSites	0.2899850549928031	0.05966896905363427	-1.7370374662489991	False
chr7-105640259-105640423_UPPP_WT	0.4777986694561189	0.14527524193102567	-1.0356422719145548	False
chr7-107510090-107510254_CBPE_MUT-shape	0.0	0.0	-6.643856189774724	False
chr7-107510090-107510254_CBPE_WT	0.0	0.0	-6.643856189774724	False
chr7-109243998-109244162_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-109243998-109244162_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr7-109837724-109837888_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-109837724-109837888_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-109838900-109839064_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-109838900-109839064_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr7-110061353-110061517_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr7-110061353-110061517_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr7-110642264-110642428_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-110642264-110642428_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr7-111010333-111010497_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-111010333-111010497_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-111082240-111082404_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-111082240-111082404_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr7-111255667-111255831_CPPE_MUT-allCrxSites	0.5414840792078809	0.16692134571101008	-0.8586088576280533	False
chr7-111255667-111255831_CPPE_WT	0.07475995946268729	0.03470586290673546	-3.560473292048054	False
chr7-112741743-112741907_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-112741743-112741907_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-112825372-112825536_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-112825372-112825536_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-112826601-112826765_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr7-113256233-113256397_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-113256233-113256397_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-114276194-114276358_CBPQ_MUT-shape	0.0	0.0	-6.643856189774724	False
chr7-114276194-114276358_CBPQ_WT	0.0	0.0	-6.643856189774724	False
chr7-116132360-116132524_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-116132360-116132524_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-116504065-116504229_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-116504065-116504229_CPPP_WT	0.1847189309413815	0.13429665272155392	-2.360534942480074	False
chr7-116589157-116589321_CPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-116589157-116589321_CPCE_WT	0.0	0.0	-6.643856189774724	False
chr7-117448730-117448894_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-117448730-117448894_CPPE_WT	0.07777656481908007	0.01811985883604191	-3.510020379083351	False
chr7-117450952-117451116_CSPE_MUT-shape	0.04443002144903147	0.008762254726105102	-4.199453585194259	False
chr7-117450952-117451116_CSPE_WT	0.0	0.0	-6.643856189774724	False
chr7-117503193-117503357_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-117503193-117503357_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr7-117553337-117553501_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-117553337-117553501_CPPE_WT	1.102372981150707	0.4268510964134272	0.15364060805570467	True
chr7-118762674-118762838_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-118762674-118762838_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr7-118767789-118767953_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-118767789-118767953_CPPE_WT	0.3604569962935157	0.12559409440441086	-1.432622014798648	False
chr7-118767789-118767953_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr7-120842551-120842715_UPPQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-120842551-120842715_UPPQ_WT	0.0	0.0	-6.643856189774724	False
chr7-120961737-120961901_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-120961737-120961901_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr7-121707486-121707650_CPPP_scrambled	0.0	0.0	-6.643856189774724	False
chr7-121796001-121796165_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr7-121796001-121796165_CPPN_WT	0.0	0.0	-6.643856189774724	False
