label	total_occupancy	diversity	entropy
chr11-116629020-116629184_UPPE_WT	1.020407709538154	1.0	0.04595760270639367
chr11-116629020-116629184_UPPE_MUT-allCrxSites	0.07661724787703633	0.0	0.0029976153656337966
chr11-117163792-117163956_UPPE_WT	4.745783894139925	3.0	3.985783090579938
chr11-117163792-117163956_UPPE_MUT-allCrxSites	2.724064493681235	3.0	2.3830967687411424
chr11-117963464-117963628_UPPE_WT	1.0646714320040358	1.0	0.0300595480903917
chr11-117963464-117963628_UPPE_MUT-allCrxSites	0.06654689856344077	0.0	0.002258884987322329
chr11-118740106-118740270_UPCE_WT	5.019477302793982	3.0	4.737815759223996
chr11-118740106-118740270_UPCE_MUT-allCrxSites	3.0203914557778	2.0	2.0026153982333628
chr11-120353409-120353573_UPPE_WT	1.015562373423331	1.0	0.06805885574730303
chr11-120353409-120353573_UPPE_MUT-allCrxSites	0.06305603371545221	0.0	0.0017950134129806165
chr11-120933247-120933411_UPPE_WT	1.1373286401081417	1.0	0.009972923156456651
chr11-120933247-120933411_UPPE_MUT-allCrxSites	0.16133034696638943	0.0	0.00210614203166136
chr11-20375683-20375847_UPPE_WT	1.9581532678470024	1.0	0.28297623061575455
chr11-20375683-20375847_UPPE_MUT-allCrxSites	0.7500817859266806	1.0	0.14400052795814092
chr11-31937179-31937343_UPCE_WT	1.7687827026774618	1.0	0.02264205851552142
chr11-31937179-31937343_UPCE_MUT-allCrxSites	0.8465994143475892	1.0	0.004870558607793328
chr11-3921537-3921701_UPRN_WT	5.494065368156146	2.0	3.384380741434064
chr11-3921537-3921701_UPRN_MUT-allCrxSites	2.1923965337804914	2.0	1.179216739228097
chr11-43337814-43337978_UPCE_WT	3.7617789822556347	2.0	2.782664441325771
chr11-43337814-43337978_UPCE_MUT-allCrxSites	2.7640779306876624	2.0	2.130195926276628
chr11-44549598-44549762_UPPE_WT	3.0253079927060926	1.0	0.20346578262203663
chr11-44549598-44549762_UPPE_MUT-allCrxSites	0.702992278271536	1.0	0.08003507496940923
chr11-4973553-4973717_UPPE_WT	3.515866155567541	2.0	1.639435443233208
chr11-4973553-4973717_UPPE_MUT-allCrxSites	1.602271060915002	2.0	0.7234927142196723
chr11-54709504-54709668_UPCE_WT	5.326360834318742	2.0	2.266754360504268
chr11-54709504-54709668_UPCE_MUT-allCrxSites	3.1102465733421276	2.0	1.6147643926582727
chr11-56751942-56752106_UPCN_WT	9.020282574476525	4.0	11.747577055146225
chr11-56751942-56752106_UPCN_MUT-allCrxSites	5.311916293432334	4.0	6.165633592370492
chr11-5996276-5996440_UPPE_WT	1.5975671103178786	1.0	0.010450338481801198
chr11-5996276-5996440_UPPE_MUT-allCrxSites	0.7152295001767396	1.0	0.0002758296538581232
chr11-6184324-6184488_UPPE_WT	3.104178921989506	1.0	0.04211931167706372
chr11-6184324-6184488_UPPE_MUT-allCrxSites	1.1620137306257052	1.0	0.02537370148447783
chr11-65125326-65125490_UPCN_WT	5.864544938621437	2.0	5.0749559439491145
chr11-65125326-65125490_UPCN_MUT-allCrxSites	4.879717404757772	2.0	3.9573191493774766
chr11-68982706-68982870_UPPE_WT	3.3660272168318457	2.0	2.2794866247767027
chr11-68982706-68982870_UPPE_MUT-allCrxSites	1.3658399436969821	1.0	0.5078157127044722
chr11-71446714-71446878_UPCE_WT	4.9021346977212	3.0	4.845125626634224
chr11-71446714-71446878_UPCE_MUT-allCrxSites	2.985612386834254	2.0	1.8306044453052859
chr11-72078800-72078964_UPCE_WT	5.558915973651267	4.0	6.829145182430317
chr11-72078800-72078964_UPCE_MUT-allCrxSites	3.413495394470395	4.0	3.7569530914986835
chr11-74877089-74877253_UPPE_WT	1.3005809598719447	1.0	0.3955864605779671
chr11-74877089-74877253_UPPE_MUT-allCrxSites	0.38252902598380967	0.0	0.10835236706677469
chr11-76060016-76060180_UPCE_WT	2.803884572971751	3.0	2.3480002715563777
chr11-76060016-76060180_UPCE_MUT-allCrxSites	1.027678338855105	1.0	0.25242066068556146
chr11-78792170-78792334_UPRE_WT	1.2537640300568007	1.0	0.20896798117598953
chr11-78792170-78792334_UPRE_MUT-allCrxSites	0.29970651194695686	0.0	0.04831706777077149
chr11-80591125-80591289_UPPE_WT	4.360228547029191	2.0	2.669154818324398
chr11-80591125-80591289_UPPE_MUT-allCrxSites	2.3504855085381715	2.0	1.1604263029332236
chr11-83404165-83404329_UPCE_WT	2.5844001063304773	1.0	0.770292872578304
chr11-83404165-83404329_UPCE_MUT-allCrxSites	0.589280083992042	0.0	0.13452609534360507
chr11-85319596-85319760_UPCE_WT	3.3651011643336837	2.0	1.8796247961751413
chr11-85319596-85319760_UPCE_MUT-allCrxSites	2.3671627264968134	2.0	1.3775041464282949
chr11-87141745-87141909_UPRN_WT	2.219190727167513	1.0	0.11672375832147946
chr11-87141745-87141909_UPRN_MUT-allCrxSites	0.28531168155732195	0.0	0.021367123503757468
chr11-87638938-87639102_UPPE_WT	2.899669780779866	1.0	0.6320130341862462
chr11-87638938-87639102_UPPE_MUT-allCrxSites	1.0502182486659684	1.0	0.30755206789821987
chr11-88404323-88404487_UPRE_WT	4.428673851657642	3.0	5.024281383646457
chr11-88404323-88404487_UPRE_MUT-allCrxSites	3.047364303344974	2.0	2.3381634328900405
chr11-89060976-89061140_UPPE_WT	1.337633605650364	1.0	0.27351297081514875
chr11-89060976-89061140_UPPE_MUT-allCrxSites	0.6302966497557179	0.0	0.19676030503133446
chr11-90482040-90482204_UPRE_WT	5.2841603179129635	2.0	1.5794387681492728
chr11-90482040-90482204_UPRE_MUT-allCrxSites	3.0391743399725843	2.0	1.1564174625840924
chr11-94133777-94133941_UPRE_WT	1.0325170132076928	1.0	0.011088585350146608
chr11-94133777-94133941_UPRE_MUT-allCrxSites	0.034575047406381634	0.0	0.00047433545564182515
chr11-94978819-94978983_UPPE_WT	1.7229827217518745	1.0	0.0009351287061989685
chr11-94978819-94978983_UPPE_MUT-allCrxSites	0.7908761856443842	1.0	0.0002959422677141408
chr11-96969426-96969590_UPRE_WT	2.7294529763993456	3.0	2.2773811356477545
chr11-96969426-96969590_UPRE_MUT-allCrxSites	1.7513419059241087	2.0	0.8786715807961059
chr11-98710591-98710755_UPPE_WT	1.9263592179559694	2.0	0.9462378565221005
chr11-98710591-98710755_UPPE_MUT-allCrxSites	1.0659966159388192	1.0	0.09633505316202655
chr11-98775361-98775525_UPPE_WT	1.654440348307598	1.0	0.7488798745791913
chr11-98775361-98775525_UPPE_MUT-allCrxSites	0.4347138279142351	0.0	0.08958354158071703
chr12-102597628-102597792_UPRE_WT	4.097182523272339	3.0	3.7410234629380468
chr12-102597628-102597792_UPRE_MUT-allCrxSites	3.0895353816803315	2.0	2.060301398501671
chr12-103176809-103176973_UPPE_WT	4.4817531018849035	2.0	3.2389100778037703
chr12-103176809-103176973_UPPE_MUT-allCrxSites	0.7685757971606173	0.0	0.2895855958752346
chr12-104978937-104979101_UPCE_WT	3.7273167637484756	2.0	1.970766800864546
chr12-104978937-104979101_UPCE_MUT-allCrxSites	1.6750764062522747	2.0	0.7667287638910367
chr12-105021120-105021284_UPRE_WT	5.528390127620186	3.0	3.8489577717480357
chr12-105021120-105021284_UPRE_MUT-allCrxSites	1.619111601085694	2.0	0.87352541398904
chr12-110775981-110776145_UPRE_WT	1.6405886034308486	1.0	0.2911360460520995
chr12-110775981-110776145_UPRE_MUT-allCrxSites	0.6356475982452999	0.0	0.12664800752224312
chr12-111981140-111981304_UPPE_WT	2.3940624933783097	2.0	1.202650603306735
chr12-111981140-111981304_UPPE_MUT-allCrxSites	1.4790669440136657	2.0	0.7836588241679643
chr12-112619627-112619791_UPPN_WT	2.76482842018057	2.0	1.187998700553462
chr12-112619627-112619791_UPPN_MUT-allCrxSites	0.8516605256704756	1.0	0.18920124201327015
chr12-112672880-112673044_UPCE_WT	4.726691746019796	3.0	5.269002276977749
chr12-112672880-112673044_UPCE_MUT-allCrxSites	1.6372544831799658	1.0	1.200256464532934
chr12-112743601-112743765_UPPE_WT	4.7562205655536305	3.0	4.446496543167376
chr12-112743601-112743765_UPPE_MUT-allCrxSites	4.002212597921139	3.0	3.84617473139757
chr12-16231496-16231660_UPCE_WT	2.2368002158899296	1.0	0.06632929800356167
chr12-16231496-16231660_UPCE_MUT-allCrxSites	1.0774004239185067	1.0	0.007782395335501415
chr12-21511630-21511794_UPCE_WT	2.8970425937800783	1.0	0.7598433125505661
chr12-21511630-21511794_UPCE_MUT-allCrxSites	1.8525489733955471	1.0	0.5080411124171386
chr12-36456534-36456698_UPCE_WT	1.9671309123656107	2.0	0.9817050035657092
chr12-36456534-36456698_UPCE_MUT-allCrxSites	1.0100283524173952	1.0	0.06681146046577767
chr12-5674461-5674625_UPPE_WT	4.442722847696767	2.0	2.0576871828512693
chr12-5674461-5674625_UPPE_MUT-allCrxSites	1.4818432609167667	2.0	0.608457136913939
chr12-69699864-69700028_UPRN_WT	2.925802144100676	2.0	1.5094711630705981
chr12-69699864-69700028_UPRN_MUT-allCrxSites	1.9280458474375077	2.0	1.0844640419818716
chr12-70194460-70194624_UPCE_WT	6.773416240502908	2.0	5.206476929541941
chr12-70194460-70194624_UPCE_MUT-allCrxSites	4.643253649059355	2.0	3.418779618097749
chr12-7313193-7313357_UPCN_WT	2.572976861001155	1.0	1.3198201020018123
chr12-7313193-7313357_UPCN_MUT-allCrxSites	1.5749905866799976	1.0	0.8938453797357089
chr12-73945632-73945796_UPCN_WT	4.092241148253578	2.0	2.2673901335681235
chr12-73945632-73945796_UPCN_MUT-allCrxSites	2.1345333964766766	2.0	1.3858359088175602
chr12-75656592-75656756_UPPE_WT	4.3867139752691005	2.0	1.6973071170461398
chr12-75656592-75656756_UPPE_MUT-allCrxSites	2.6972625300510438	1.0	0.15062199627241415
chr12-83299129-83299293_UPPE_WT	3.376347227255202	1.0	0.7904342296045935
chr12-83299129-83299293_UPPE_MUT-allCrxSites	1.4263002083856344	1.0	0.4523003379450095
chr12-84465026-84465190_UPPE_WT	1.569649198941642	1.0	0.2771193894559277
chr12-84465026-84465190_UPPE_MUT-allCrxSites	0.655107674560685	0.0	0.1408007008064945
chr12-86697871-86698035_UPPE_WT	2.150748356367202	1.0	0.7653371981950542
chr12-86697871-86698035_UPPE_MUT-allCrxSites	1.1942800557628213	1.0	0.4352703067215991
chr12-87472556-87472720_UPPN_WT	3.5536557733811045	1.0	0.10613480151744258
chr12-87472556-87472720_UPPN_MUT-allCrxSites	1.663595860735781	1.0	0.06372548254746929
chr12-98668201-98668365_UPCE_WT	1.7524772556355164	1.0	0.5402762784700589
chr12-98668201-98668365_UPCE_MUT-allCrxSites	0.41297044685611206	0.0	0.0012169847290606996
chr12-98973172-98973336_UPPE_WT	5.279250982951374	3.0	4.650655882975951
chr12-98973172-98973336_UPPE_MUT-allCrxSites	4.126167431126729	3.0	3.6792416710515843
chr12-99468088-99468252_UPCE_WT	2.0396288278845245	2.0	1.0304897077322768
chr12-99468088-99468252_UPCE_MUT-allCrxSites	1.0057124341830241	1.0	0.014558211313454784
chr13-102253372-102253536_UPCE_WT	7.976110091916171	3.0	7.207222747932829
chr13-102253372-102253536_UPCE_MUT-allCrxSites	4.991466228078116	3.0	4.870029794735645
chr13-107540810-107540974_UPCE_WT	3.4711926689299712	3.0	3.1539819258633175
chr13-107540810-107540974_UPCE_MUT-allCrxSites	3.3211323454874733	3.0	2.9743818264736794
chr13-111868838-111869002_UPCE_WT	6.2492269162889125	2.0	4.365879327930047
chr13-111868838-111869002_UPCE_MUT-allCrxSites	4.343151980766143	2.0	3.4203182253432782
chr13-113031450-113031614_UPCN_WT	4.196124105663527	2.0	2.58899704808195
chr13-113031450-113031614_UPCN_MUT-allCrxSites	1.8120233044467917	2.0	0.8829879061703759
chr13-12043445-12043609_UPCE_WT	6.73710812588348	3.0	7.234114742340618
chr13-12043445-12043609_UPCE_MUT-allCrxSites	2.640343438138082	3.0	2.398864034483648
chr13-24487471-24487635_UPPE_WT	3.9698276828579733	2.0	1.9411502617861136
chr13-24487471-24487635_UPPE_MUT-allCrxSites	1.0168465419671533	1.0	0.07961167334568486
chr13-3568471-3568635_UPCE_WT	5.12625369295403	1.0	0.9453205567727552
chr13-3568471-3568635_UPCE_MUT-allCrxSites	0.7795521593283588	1.0	0.21155876534032225
chr13-39823634-39823798_UPCE_WT	1.9236780695464786	1.0	0.808481077740919
chr13-39823634-39823798_UPCE_MUT-allCrxSites	0.9249190105640737	0.0	0.40127449227724304
chr13-44302424-44302588_UPPE_WT	2.620307498579727	1.0	0.009342629729826345
chr13-44302424-44302588_UPPE_MUT-allCrxSites	0.7405487682698734	1.0	0.001877863522393613
chr13-45884238-45884402_UPPE_WT	4.897322628156833	2.0	3.294388530160078
chr13-45884238-45884402_UPPE_MUT-allCrxSites	4.16844339028747	3.0	3.4127338700019014
chr13-47224814-47224978_UPPE_WT	1.2905563074770379	1.0	0.12859277868177396
chr13-47224814-47224978_UPPE_MUT-allCrxSites	0.32304094171975817	0.0	0.038230522479568145
chr13-49016003-49016167_UPCE_WT	4.172263392875807	2.0	3.375394683822872
chr13-49016003-49016167_UPCE_MUT-allCrxSites	2.497486336995747	2.0	0.9985715917986381
chr13-49345603-49345767_UPPE_WT	1.9173162806269703	1.0	0.0757034484671527
chr13-49345603-49345767_UPPE_MUT-allCrxSites	0.09768675240504482	0.0	0.004990865099025789
chr13-49380131-49380295_UPPE_WT	1.2293144628527837	1.0	0.0935074576493112
chr13-49380131-49380295_UPPE_MUT-allCrxSites	0.23335262454725395	0.0	0.022094469586961905
chr13-56133006-56133170_UPCE_WT	2.2671518764340313	1.0	0.11264344507511209
chr13-56133006-56133170_UPCE_MUT-allCrxSites	0.39196961837938704	0.0	0.0572939794414316
chr13-58158413-58158577_UPPN_WT	3.7003405099336324	2.0	2.057568118028965
chr13-58158413-58158577_UPPN_MUT-allCrxSites	1.9116079212433417	2.0	0.9098546123418111
chr13-64178927-64179091_UPPE_WT	4.005735647294163	2.0	2.4344585553565383
chr13-64178927-64179091_UPPE_MUT-allCrxSites	1.7465961569472568	1.0	1.0456264322612872
chr13-85189135-85189299_UPPE_WT	1.0347448261412058	1.0	0.05093435061775841
chr13-85189135-85189299_UPPE_MUT-allCrxSites	0.08117224969363869	0.0	0.004297172031034026
chr13-96431697-96431861_UPPE_WT	1.2858035819668256	1.0	0.2394145523269303
chr13-96431697-96431861_UPPE_MUT-allCrxSites	0.44985706673636716	0.0	0.09480077479999977
chr13-97651953-97652117_UPCE_WT	4.1794860733616	3.0	3.1276687417622995
chr13-97651953-97652117_UPCE_MUT-allCrxSites	2.20475679457808	3.0	1.6591888043297465
chr13-98946127-98946291_UPCE_WT	4.103683010480591	3.0	3.760742931010384
chr13-98946127-98946291_UPCE_MUT-allCrxSites	3.151446460975172	2.0	2.1296970181120907
chr13-99442958-99443122_UPCE_WT	3.839102862632999	2.0	1.6865765115099574
chr13-99442958-99443122_UPCE_MUT-allCrxSites	2.8744493259760824	2.0	1.3653367905824012
chr13-99643253-99643417_UPPE_WT	3.327064799160632	2.0	1.4762194582242734
chr13-99643253-99643417_UPPE_MUT-allCrxSites	1.3027885578376044	2.0	0.5314073185227048
chr14-10884311-10884475_UPCE_WT	2.11027538432772	1.0	0.06928341901135593
chr14-10884311-10884475_UPCE_MUT-allCrxSites	0.11807262688061845	0.0	0.006374723522155686
chr14-120308004-120308168_UPCE_WT	1.8571275152648945	1.0	0.17420681487815465
chr14-120308004-120308168_UPCE_MUT-allCrxSites	0.9006425273659073	1.0	0.10716238041668408
chr14-121379887-121380051_UPPE_WT	1.019784959588833	1.0	0.03387386690715995
chr14-121379887-121380051_UPPE_MUT-allCrxSites	0.13706340281395765	0.0	0.006599079734874208
chr14-14077056-14077220_UPCE_WT	4.9021071364317175	2.0	3.042493575957191
chr14-14077056-14077220_UPCE_MUT-allCrxSites	1.3721923149289366	1.0	0.44683135328663215
chr14-17603832-17603996_UPPE_WT	4.4940085709572415	3.0	4.460439492877947
chr14-17603832-17603996_UPPE_MUT-allCrxSites	3.3539860044707974	2.0	2.6443646292716005
chr14-21653533-21653697_UPPE_WT	4.308388712380816	2.0	2.828943027719492
chr14-21653533-21653697_UPPE_MUT-allCrxSites	3.310409001362239	2.0	1.9654316358159594
chr14-24222620-24222784_UPCE_WT	1.630711389237741	2.0	0.6507291859877001
chr14-24222620-24222784_UPCE_MUT-allCrxSites	0.6349628242001766	1.0	0.1011749604682246
chr14-24575168-24575332_UPPN_WT	2.4176671990729424	1.0	1.1596960598165977
chr14-24575168-24575332_UPPN_MUT-allCrxSites	1.3216700007700486	1.0	0.6040182429598404
chr14-25629753-25629917_UPPE_WT	2.680799388339993	2.0	2.055198735550226
chr14-25629753-25629917_UPPE_MUT-allCrxSites	1.724096664256541	1.0	1.0481107949960804
chr14-28955361-28955525_UPCE_WT	2.2441092834979046	1.0	0.022435750771958928
chr14-28955361-28955525_UPCE_MUT-allCrxSites	0.3619440427571228	0.0	0.05749527924859971
chr14-29018055-29018219_UPCE_WT	4.449405002709613	2.0	3.703385228105367
chr14-29018055-29018219_UPCE_MUT-allCrxSites	2.2279752537522275	2.0	1.6792424468898448
chr14-33492184-33492348_UPRE_WT	3.3592617096623583	3.0	2.9081298745042563
chr14-33492184-33492348_UPRE_MUT-allCrxSites	2.3616087068150127	3.0	1.7892187518351261
chr14-45540259-45540423_UPPE_WT	2.9592426450359635	3.0	2.536868969898853
chr14-45540259-45540423_UPPE_MUT-allCrxSites	1.9611952260044259	2.0	1.1224275743089904
chr14-48593413-48593577_UPPE_WT	6.689141820042953	2.0	7.2873334005372055
chr14-48593413-48593577_UPPE_MUT-allCrxSites	3.0881197757441905	2.0	2.3057899324186057
chr14-55730832-55730996_UPPE_WT	3.000946593164614	1.0	0.786102290489419
chr14-55730832-55730996_UPPE_MUT-allCrxSites	0.6898498472376269	0.0	0.1912181447606811
chr14-59914829-59914993_UPPE_WT	6.693204551511139	4.0	7.398474742556626
chr14-59914829-59914993_UPPE_MUT-allCrxSites	5.003995215612743	4.0	6.064491072952462
chr14-61510541-61510705_UPPE_WT	1.5039331916299334	1.0	0.08686071789800562
chr14-61510541-61510705_UPPE_MUT-allCrxSites	0.5002424218422473	0.0	0.03449085682761522
chr14-70569551-70569715_UPPE_WT	3.2299610640627474	1.0	0.3646545737903977
chr14-70569551-70569715_UPPE_MUT-allCrxSites	0.31479600439473066	0.0	0.05625387946250012
chr14-78612206-78612370_UPCE_WT	3.159096956647563	1.0	0.05893893727958923
chr14-78612206-78612370_UPCE_MUT-allCrxSites	2.1518731131109825	1.0	0.04874359136558249
chr14-84507210-84507374_UPCE_WT	5.337960082245525	1.0	0.8104335820063158
chr14-84507210-84507374_UPCE_MUT-allCrxSites	1.5690344506740015	1.0	0.1982598826901405
chr15-101004486-101004650_UPCE_WT	6.718031537137232	2.0	4.9535847264822275
chr15-101004486-101004650_UPCE_MUT-allCrxSites	5.719022355875122	2.0	4.116293423383982
chr15-102658219-102658383_UPPE_WT	2.370459254141633	2.0	1.4909824996617036
chr15-102658219-102658383_UPPE_MUT-allCrxSites	1.373021155492079	1.0	0.5494522427598977
chr15-36067131-36067295_UPPE_WT	1.7713163562531093	1.0	0.8986565011520816
chr15-36067131-36067295_UPPE_MUT-allCrxSites	0.8371236465017786	0.0	0.3149015545897709
chr15-4011174-4011338_UPRE_WT	3.979031764757189	1.0	1.6829987067577539
chr15-4011174-4011338_UPRE_MUT-allCrxSites	0.5761074766085283	0.0	0.12229894381229263
chr15-43202599-43202763_UPPE_WT	1.4494256289774448	1.0	0.15125077348745009
chr15-43202599-43202763_UPPE_MUT-allCrxSites	0.42760040453781833	0.0	0.04380436687550694
chr15-57705601-57705765_UPCE_WT	5.62915699711226	3.0	5.704070064848164
chr15-57705601-57705765_UPCE_MUT-allCrxSites	5.556257433298236	4.0	6.740079440262926
chr15-58119285-58119449_UPRE_WT	5.6728268062867055	3.0	6.037961478128896
chr15-58119285-58119449_UPRE_MUT-allCrxSites	2.948947419953486	2.0	1.6351449736220844
chr15-59030597-59030761_UPCE_WT	1.8520163940919763	1.0	0.8181247459560589
chr15-59030597-59030761_UPCE_MUT-allCrxSites	0.8279383726682898	0.0	0.33495688265099777
chr15-59612491-59612655_UPRE_WT	5.6951661729139165	4.0	6.3550735942250265
chr15-59612491-59612655_UPRE_MUT-allCrxSites	4.73967924165991	4.0	5.15921125843834
chr15-66935948-66936112_UPPE_WT	2.86262732790595	2.0	1.527063676756833
chr15-66935948-66936112_UPPE_MUT-allCrxSites	0.9979154642379466	1.0	0.09769854364318581
chr15-68204706-68204870_UPPE_WT	5.819422483328607	3.0	5.443662008465039
chr15-68204706-68204870_UPPE_MUT-allCrxSites	2.93443009374173	2.0	1.9280679594690449
chr15-7169333-7169497_UPRE_WT	4.187356587969737	1.0	0.25122952103030627
chr15-7169333-7169497_UPRE_MUT-allCrxSites	2.247504103871581	1.0	0.18701108656029442
chr15-72857603-72857767_UPRE_WT	3.887618339385432	1.0	0.015995516734631784
chr15-72857603-72857767_UPRE_MUT-allCrxSites	0.6603178820542395	1.0	0.002812230828927696
chr15-74055621-74055785_UPCE_WT	2.7541865080795356	2.0	2.113480530451989
chr15-74055621-74055785_UPCE_MUT-allCrxSites	1.7848084545189657	1.0	1.0968817739343004
chr15-74753030-74753194_UPPN_WT	1.7036617362490794	1.0	0.18542590305247023
chr15-74753030-74753194_UPPN_MUT-allCrxSites	0.7031023453841171	1.0	0.09828052348579058
chr15-81721970-81722134_UPRE_WT	3.645139844922993	1.0	0.8857738172063342
chr15-81721970-81722134_UPRE_MUT-allCrxSites	1.3804000609117757	1.0	0.05866139515161943
chr15-85709448-85709612_UPPE_WT	2.695178481408214	2.0	1.3035168617591162
chr15-85709448-85709612_UPPE_MUT-allCrxSites	0.7077045375014712	1.0	0.10876439957984149
chr15-86836244-86836408_UPPE_WT	2.4769454690301638	2.0	1.61736713765047
chr15-86836244-86836408_UPPE_MUT-allCrxSites	1.509358494979225	1.0	0.716174439443393
chr15-89374367-89374531_UPCE_WT	4.479179919425641	1.0	0.5117154178781866
chr15-89374367-89374531_UPCE_MUT-allCrxSites	1.6654325479286771	1.0	0.29344183872375573
chr15-96590736-96590900_UPPE_WT	4.705061749839476	1.0	0.11160889435500912
chr15-96590736-96590900_UPPE_MUT-allCrxSites	1.6957207706946513	1.0	0.06446691355069044
chr15-97646535-97646699_UPCE_WT	5.420583341899322	2.0	2.7888791895665372
chr15-97646535-97646699_UPCE_MUT-allCrxSites	3.0767062261194456	2.0	1.8042192512574415
chr15-98580153-98580317_UPPE_WT	1.960039577471779	2.0	0.9048030347809548
chr15-98580153-98580317_UPPE_MUT-allCrxSites	1.0475641227116077	1.0	0.34463455978120405
chr15-98993949-98994113_UPPE_WT	3.686563886123125	3.0	3.2156821722544224
chr15-98993949-98994113_UPPE_MUT-allCrxSites	2.6887460929498057	3.0	2.2482095095018964
chr15-99400795-99400959_UPCE_WT	2.330234369055325	3.0	1.7350843165067424
chr15-99400795-99400959_UPCE_MUT-allCrxSites	0.7652701047430454	1.0	0.07628264168013876
chr16-17666755-17666919_UPRE_WT	3.757763729017506	1.0	0.4183622812075208
chr16-17666755-17666919_UPRE_MUT-allCrxSites	1.807583187733915	1.0	0.2755885623366301
chr16-21653298-21653462_UPRE_WT	4.883151122557781	4.0	5.459817388897212
chr16-21653298-21653462_UPRE_MUT-allCrxSites	3.8948503586142538	4.0	4.2725564153410165
chr16-31758450-31758614_UPPE_WT	2.327039639201991	1.0	0.09187215236764858
chr16-31758450-31758614_UPPE_MUT-allCrxSites	1.3297837044071197	1.0	0.06695778770674243
chr16-32642680-32642844_UPPE_WT	4.040759672635023	2.0	2.946336261171651
chr16-32642680-32642844_UPPE_MUT-allCrxSites	0.9646857637703069	0.0	0.3524968628882136
chr16-33370404-33370568_UPPE_WT	1.2046634645032621	1.0	0.019103070749637564
chr16-33370404-33370568_UPPE_MUT-allCrxSites	0.20606850220557896	0.0	0.004321983647437865
chr16-35948620-35948784_UPCE_WT	4.040790923842237	1.0	0.5459924799943606
chr16-35948620-35948784_UPCE_MUT-allCrxSites	1.0552899261383673	1.0	0.2167340484047295
chr16-37812829-37812993_UPPE_WT	2.909306558501789	2.0	1.3605927142582275
chr16-37812829-37812993_UPPE_MUT-allCrxSites	1.9125997017540495	2.0	0.8949085422271634
chr16-43131003-43131167_UPPE_WT	2.1026306299048816	2.0	1.0753676132327774
chr16-43131003-43131167_UPPE_MUT-allCrxSites	1.1046377388217063	1.0	0.07632026423348427
chr16-45967688-45967852_UPPE_WT	2.2691241962694564	1.0	0.2458558061694567
chr16-45967688-45967852_UPPE_MUT-allCrxSites	0.22928406601985227	0.0	0.012149279413865488
chr16-48326895-48327059_UPCE_WT	3.915670714843669	2.0	1.8453041971309991
chr16-48326895-48327059_UPCE_MUT-allCrxSites	0.9792344963666536	1.0	0.14901425428625378
chr16-59532505-59532669_UPCE_WT	3.375937637223699	1.0	0.11141719924863623
chr16-59532505-59532669_UPCE_MUT-allCrxSites	0.22868123773657217	0.0	0.002302517024977452
chr16-67060874-67061038_UPRE_WT	8.02864160547256	4.0	9.270982510393468
chr16-67060874-67061038_UPRE_MUT-allCrxSites	4.721199129505602	4.0	5.464171660135313
chr16-87832667-87832831_UPCN_WT	8.591367265602694	3.0	6.182005080466854
chr16-87832667-87832831_UPCN_MUT-allCrxSites	2.3386477571936464	2.0	1.8338911030899905
chr16-92428124-92428288_UPCE_WT	1.8364123537791113	1.0	0.009498632589060285
chr16-92428124-92428288_UPCE_MUT-allCrxSites	0.08523680847685168	0.0	0.000605163278572926
chr16-94302543-94302707_UPPE_WT	2.4533285657937367	2.0	0.9851653113563044
chr16-94302543-94302707_UPPE_MUT-allCrxSites	1.4969223766920465	2.0	0.6326434909292555
chr16-97016255-97016419_UPCE_WT	4.2807093847763245	2.0	2.218631704752057
chr16-97016255-97016419_UPCE_MUT-allCrxSites	1.4099423090040482	1.0	0.2488355227654287
chr17-15195325-15195489_UPCE_WT	3.106638109307179	2.0	2.3130044266189635
chr17-15195325-15195489_UPCE_MUT-allCrxSites	0.8898970914779163	1.0	0.13506981682193317
chr17-26041623-26041787_UPRE_WT	3.0415309489310296	2.0	1.6858793286770337
chr17-26041623-26041787_UPRE_MUT-allCrxSites	1.2054219759373312	1.0	0.12341758029230396
chr17-28186000-28186164_UPRE_WT	2.1235517043759753	2.0	1.3307230512767665
chr17-28186000-28186164_UPRE_MUT-allCrxSites	1.2847054909830535	1.0	0.44127388907821863
chr17-29717335-29717499_UPPE_WT	2.8972552148112536	1.0	0.11677947667823094
chr17-29717335-29717499_UPPE_MUT-allCrxSites	1.9015652785247488	1.0	0.09381197165351954
chr17-29904431-29904595_UPCN_WT	2.297426610482839	1.0	0.7246119319497062
chr17-29904431-29904595_UPCN_MUT-allCrxSites	1.3014241601368306	1.0	0.46440240911502295
chr17-32133948-32134112_UPCE_WT	3.1759885221484088	1.0	1.511810808314669
chr17-32133948-32134112_UPCE_MUT-allCrxSites	2.178461968315312	1.0	1.1672552084021752
chr17-32777506-32777670_UPCE_WT	1.3219685450790815	1.0	0.04262457988844322
chr17-32777506-32777670_UPCE_MUT-allCrxSites	0.22929652642425966	0.0	0.010521660930872069
chr17-34930779-34930943_UPPE_WT	4.618026662600334	3.0	4.114337317616135
chr17-34930779-34930943_UPPE_MUT-allCrxSites	1.591153952472926	2.0	0.8034482309428503
chr17-45694898-45695062_UPRE_WT	2.727821867209326	1.0	0.14814397346156766
chr17-45694898-45695062_UPRE_MUT-allCrxSites	0.7901833218641705	1.0	0.06837552634298834
chr17-48975119-48975283_UPCE_WT	1.5332395972674377	1.0	0.5808775490838745
