label	expression	expression_SEM
chr2-179767542-179767706_CPPE_WT	0.5272376112281966	0.14319099771152077
chr2-179792838-179793002_UPPE_MUT-allCrxSites	0.0	0.0
chr2-179792838-179793002_UPPE_WT	0.0	0.0
chr2-180006412-180006576_CPRE_MUT-allCrxSites	0.0	0.0
chr2-180006412-180006576_CPRE_WT	0.0	0.0
chr2-180460866-180461030_CPPP_MUT-allCrxSites	0.0	0.0
chr2-180460866-180461030_CPPP_WT	16.10533550354651	2.2549269246895634
chr2-180508555-180508719_CPPN_MUT-allCrxSites	0.0	0.0
chr2-180508555-180508719_CPPN_WT	0.0	0.0
chr2-180920944-180921108_UPPP_MUT-allCrxSites	0.0	0.0
chr2-180920944-180921108_UPPP_WT	0.0	0.0
chr2-180964181-180964345_UPCE_MUT-allCrxSites	0.0	0.0
chr2-180964181-180964345_UPCE_WT	0.0	0.0
chr2-181296079-181296243_CPPE_MUT-allCrxSites	0.0	0.0
chr2-181296079-181296243_CPPE_WT	0.0	0.0
chr2-18392111-18392275_UPPP_MUT-allCrxSites	0.0	0.0
chr2-18392111-18392275_UPPP_WT	0.0	0.0
chr2-25224749-25224913_CSNP_MUT-shape	0.0	0.0
chr2-25224749-25224913_CSNP_WT	0.0	0.0
chr2-25581643-25581807_UPPP_MUT-allCrxSites	0.0	0.0
chr2-25581643-25581807_UPPP_WT	0.0	0.0
chr2-25977687-25977851_CPPE_MUT-allCrxSites	0.0	0.0
chr2-25977687-25977851_CPPE_WT	NaN	NaN
chr2-26380793-26380957_UPPQ_MUT-allCrxSites	0.0	0.0
chr2-26380793-26380957_UPPQ_WT	0.0	0.0
chr2-26445263-26445427_CSPP_MUT-shape	0.0	0.0
chr2-26445263-26445427_CSPP_WT	0.0	0.0
chr2-27540219-27540383_CPPP_MUT-allCrxSites	0.0	0.0
chr2-27540219-27540383_CPPP_WT	0.0	0.0
chr2-28520183-28520347_UPPE_MUT-allCrxSites	0.0	0.0
chr2-28520183-28520347_UPPE_WT	0.0	0.0
chr2-29245819-29245983_CPPE_MUT-allCrxSites	0.0	0.0
chr2-29245819-29245983_CPPE_WT	1.3868504747903272	0.3203555446165052
chr2-29787956-29788120_UPPP_MUT-allCrxSites	0.0	0.0
chr2-29787956-29788120_UPPP_WT	0.0	0.0
chr2-30279062-30279226_UPPE_MUT-allCrxSites	0.0	0.0
chr2-30279062-30279226_UPPE_WT	0.0	0.0
chr2-30398112-30398276_CPPN_MUT-allCrxSites	0.0	0.0
chr2-30398112-30398276_CPPN_WT	0.0	0.0
chr2-30828076-30828240_UPPP_MUT-allCrxSites	0.0	0.0
chr2-30828076-30828240_UPPP_WT	0.0	0.0
chr2-31337711-31337875_UPCE_MUT-allCrxSites	0.0	0.0
chr2-31337711-31337875_UPCE_WT	0.0	0.0
chr2-31688123-31688287_CSPP_MUT-shape	0.0	0.0
chr2-31688123-31688287_CSPP_WT	0.0	0.0
chr2-32389130-32389294_CPPE_MUT-allCrxSites	0.0	0.0
chr2-32389130-32389294_CPPE_WT	0.0	0.0
chr2-32418761-32418925_CPPE_MUT-allCrxSites	0.0	0.0
chr2-32418761-32418925_CPPE_WT	0.0	0.0
chr2-32440836-32441000_UPRE_MUT-allCrxSites	0.0	0.0
chr2-32440836-32441000_UPRE_WT	0.0	0.0
chr2-32449539-32449703_CPRP_MUT-allCrxSites	0.0	0.0
chr2-32449539-32449703_CPRP_WT	0.0	0.0
chr2-32571009-32571173_UPPP_MUT-allCrxSites	0.0	0.0
chr2-32571009-32571173_UPPP_WT	0.0	0.0
chr2-32845155-32845319_CPNP_MUT-allCrxSites	0.0	0.0
chr2-32845155-32845319_CPNP_WT	0.0	0.0
chr2-33308459-33308623_UPCE_MUT-allCrxSites	0.0	0.0
chr2-33308459-33308623_UPCE_WT	0.0	0.0
chr2-33317226-33317390_UPRE_MUT-allCrxSites	0.0	0.0
chr2-33317226-33317390_UPRE_WT	0.0	0.0
chr2-33580727-33580891_CPPN_MUT-allCrxSites	NaN	NaN
chr2-33580727-33580891_CPPN_WT	NaN	NaN
chr2-34142288-34142452_CPPE_MUT-allCrxSites	0.0	0.0
chr2-34142288-34142452_CPPE_WT	0.0	0.0
chr2-34415939-34416103_UPCE_MUT-allCrxSites	0.0	0.0
chr2-34415939-34416103_UPCE_WT	0.0	0.0
chr2-34519633-34519797_CPPN_MUT-allCrxSites	0.0	0.0
chr2-34519633-34519797_CPPN_WT	0.0	0.0
chr2-3468657-3468821_CPPE_MUT-allCrxSites	0.0	0.0
chr2-3468657-3468821_CPPE_WT	0.8203923028474299	0.21946729435046036
chr2-34905115-34905279_CSPP_MUT-shape	0.0	0.0
chr2-34905115-34905279_CSPP_WT	NaN	NaN
chr2-35035346-35035510_CPPN_MUT-allCrxSites	0.0	0.0
chr2-35035346-35035510_CPPN_WT	0.0	0.0
chr2-35862280-35862444_CPPE_MUT-allCrxSites	0.0	0.0
chr2-35862280-35862444_CPPE_WT	0.0	0.0
chr2-3663945-3664109_CPRE_MUT-allCrxSites	0.0	0.0
chr2-3663945-3664109_CPRE_WT	0.0	0.0
chr2-37358747-37358911_CPPP_MUT-allCrxSites	0.0	0.0
chr2-37358747-37358911_CPPP_WT	0.0	0.0
chr2-37358747-37358911_CPPP_scrambled	0.0	0.0
chr2-37586604-37586768_CSPE_MUT-shape	8.857691005698406	0.1674571093630967
chr2-37586604-37586768_CSPE_WT	0.0	0.0
chr2-37816004-37816168_UPPN_MUT-allCrxSites	0.0	0.0
chr2-37816004-37816168_UPPN_WT	0.0	0.0
chr2-38571920-38572084_CPPE_MUT-allCrxSites	0.0	0.0
chr2-38571920-38572084_CPPE_WT	10.56091255641079	1.7955180262423478
chr2-44632733-44632897_CPPE_MUT-allCrxSites	0.0	0.0
chr2-44632733-44632897_CPPE_WT	4.325799264706993	0.3734079504875854
chr2-44817136-44817300_UPPE_MUT-allCrxSites	0.0	0.0
chr2-44817136-44817300_UPPE_WT	6.0468699804119455	0.25369174555759866
chr2-4901443-4901607_UPCN_MUT-allCrxSites	0.0	0.0
chr2-4901443-4901607_UPCN_WT	0.0	0.0
chr2-49742961-49743125_CPCN_MUT-allCrxSites	0.0	0.0
chr2-49742961-49743125_CPCN_WT	0.0	0.0
chr2-50296690-50296854_CSPP_MUT-shape	2.8192375776698277	0.536113027719766
chr2-50296690-50296854_CSPP_WT	0.0	0.0
chr2-5060033-5060197_CPPE_MUT-allCrxSites	0.0	0.0
chr2-5060033-5060197_CPPE_WT	0.0	0.0
chr2-52072350-52072514_UPCP_MUT-allCrxSites	0.0	0.0
chr2-52072350-52072514_UPCP_WT	0.0	0.0
chr2-52615575-52615739_UPPN_MUT-allCrxSites	0.0	0.0
chr2-52615575-52615739_UPPN_WT	0.0	0.0
chr2-5436806-5436970_CPNE_MUT-allCrxSites	0.0	0.0
chr2-5436806-5436970_CPNE_WT	0.0	0.0
chr2-55065467-55065631_CPPE_scrambled	0.0	0.0
chr2-5708500-5708664_CPPE_MUT-allCrxSites	0.0	0.0
chr2-5708500-5708664_CPPE_WT	0.0	0.0
chr2-60037294-60037458_UPPP_MUT-allCrxSites	0.0	0.0
chr2-60037294-60037458_UPPP_WT	0.0	0.0
chr2-60043018-60043182_UPCE_MUT-allCrxSites	NaN	NaN
chr2-60043018-60043182_UPCE_WT	0.0	0.0
chr2-60545617-60545781_CPPE_MUT-allCrxSites	0.0	0.0
chr2-60545617-60545781_CPPE_WT	0.0	0.0
chr2-60553452-60553616_CPPE_MUT-allCrxSites	0.0	0.0
chr2-60553452-60553616_CPPE_WT	0.0	0.0
chr2-6379691-6379855_CPPE_MUT-allCrxSites	0.0	0.0
chr2-6379691-6379855_CPPE_WT	38.13487857758514	3.8895085173852415
chr2-6403357-6403521_UPRE_MUT-allCrxSites	0.0	0.0
chr2-6403357-6403521_UPRE_WT	0.0	0.0
chr2-6787547-6787711_UPPE_MUT-allCrxSites	0.0	0.0
chr2-6787547-6787711_UPPE_WT	0.11762943532381091	0.04445756211241156
chr2-6838443-6838607_CPPE_MUT-allCrxSites	0.0	0.0
chr2-6838443-6838607_CPPE_WT	0.0	0.0
chr2-69584479-69584643_CPPP_MUT-allCrxSites	0.0	0.0
chr2-69584479-69584643_CPPP_WT	0.0	0.0
chr2-69647073-69647237_CSPP_MUT-shape	0.0	0.0
chr2-69647073-69647237_CSPP_WT	0.0	0.0
chr2-69789396-69789560_CPPP_MUT-allCrxSites	0.0	0.0
chr2-69789396-69789560_CPPP_WT	0.0	0.0
chr2-71055703-71055867_CPPP_MUT-allCrxSites	0.0	0.0
chr2-71055703-71055867_CPPP_WT	0.0	0.0
chr2-71150121-71150285_CPPN_scrambled	0.0	0.0
chr2-71279300-71279464_CBPN_MUT-shape	0.0	0.0
chr2-71279300-71279464_CBPN_WT	NaN	NaN
chr2-71294581-71294745_CPPE_MUT-allCrxSites	0.0	0.0
chr2-71294581-71294745_CPPE_WT	0.0	0.0
chr2-71787581-71787745_UPPQ_MUT-allCrxSites	0.0	0.0
chr2-71787581-71787745_UPPQ_WT	0.0	0.0
chr2-73003840-73004004_UPPE_MUT-allCrxSites	0.0	0.0
chr2-73003840-73004004_UPPE_WT	0.0	0.0
chr2-73049089-73049253_CPRE_MUT-allCrxSites	0.0	0.0
chr2-73049089-73049253_CPRE_WT	0.0	0.0
chr2-73305277-73305441_UPCE_MUT-allCrxSites	0.0	0.0
chr2-73305277-73305441_UPCE_WT	0.0	0.0
chr2-75853513-75853677_UPPE_MUT-allCrxSites	0.11718995276806803	0.022789026751861497
chr2-75853513-75853677_UPPE_WT	0.0	0.0
chr2-75902049-75902213_CPPE_MUT-allCrxSites	0.0	0.0
chr2-75902049-75902213_CPPE_WT	0.0	0.0
chr2-76369724-76369888_CPPE_MUT-allCrxSites	0.0	0.0
chr2-76369724-76369888_CPPE_WT	0.0	0.0
chr2-77074177-77074341_UPPE_MUT-allCrxSites	0.0	0.0
chr2-77074177-77074341_UPPE_WT	0.0	0.0
chr2-77777460-77777624_CPPE_MUT-allCrxSites	0.0	0.0
chr2-77777460-77777624_CPPE_WT	2.7930614144735633	0.8026982333068381
chr2-78027003-78027167_UPPE_MUT-allCrxSites	0.0	0.0
chr2-78027003-78027167_UPPE_WT	0.0	0.0
chr2-79455065-79455229_CPPP_MUT-allCrxSites	0.0	0.0
chr2-79455065-79455229_CPPP_WT	0.0	0.0
chr2-79634828-79634992_UPPP_MUT-allCrxSites	0.0	0.0
chr2-79634828-79634992_UPPP_WT	0.0	0.0
chr2-83813287-83813451_CPPP_MUT-allCrxSites	0.0	0.0
chr2-83813287-83813451_CPPP_WT	0.0	0.0
chr2-84703626-84703790_CPPE_MUT-allCrxSites	0.0	0.0
chr2-84703626-84703790_CPPE_WT	0.0	0.0
chr2-84826887-84827051_CBPP_MUT-shape	0.0	0.0
chr2-84826887-84827051_CBPP_WT	1.4198285945775062	0.24582045895391902
chr2-90745135-90745299_CSPP_MUT-shape	0.0	0.0
chr2-90745135-90745299_CSPP_WT	0.0	0.0
chr2-90910999-90911163_CPPE_MUT-allCrxSites	0.0	0.0
chr2-90910999-90911163_CPPE_WT	0.0	0.0
chr2-91265214-91265378_CSPP_MUT-shape	0.0	0.0
chr2-91265214-91265378_CSPP_WT	0.0	0.0
chr2-91309657-91309821_CPPE_MUT-allCrxSites	0.0	0.0
chr2-91309657-91309821_CPPE_WT	0.0	0.0
chr2-91729983-91730147_CPPQ_MUT-allCrxSites	0.0	0.0
chr2-91729983-91730147_CPPQ_WT	0.0	0.0
chr2-92459265-92459429_UPPP_MUT-allCrxSites	0.0	0.0
chr2-92459265-92459429_UPPP_WT	0.0	0.0
chr2-92529376-92529540_CPPP_MUT-allCrxSites	0.0	0.0
chr2-92529376-92529540_CPPP_WT	0.0	0.0
chr2-93952967-93953131_CBRE_MUT-shape	0.0	0.0
chr2-93952967-93953131_CBRE_WT	0.0	0.0
chr2-94302369-94302533_UPCE_MUT-allCrxSites	0.0	0.0
chr2-94302369-94302533_UPCE_WT	0.0	0.0
chr2-94329456-94329620_CPPE_MUT-allCrxSites	0.0	0.0
chr2-94329456-94329620_CPPE_WT	8.641070520243046	0.1572113549813659
chr3-100946985-100947149_UPCE_MUT-allCrxSites	0.0	0.0
chr3-100946985-100947149_UPCE_WT	0.0	0.0
chr3-101561350-101561514_UPCN_MUT-allCrxSites	0.0	0.0
chr3-101561350-101561514_UPCN_WT	0.15553303634344848	0.04709373312273652
chr3-10301140-10301304_CPPP_MUT-allCrxSites	0.0	0.0
chr3-10301140-10301304_CPPP_WT	0.0	0.0
chr3-103914397-103914561_CSPP_MUT-shape	0.0	0.0
chr3-103914397-103914561_CSPP_WT	NaN	NaN
chr3-104667651-104667815_CPPE_MUT-allCrxSites	0.0	0.0
chr3-104667651-104667815_CPPE_WT	0.0	0.0
chr3-105053078-105053242_CSPP_MUT-shape	0.0	0.0
chr3-105053078-105053242_CSPP_WT	0.0	0.0
chr3-108094282-108094446_CPPN_MUT-allCrxSites	0.0	0.0
chr3-108094282-108094446_CPPN_WT	4.588433119963134	0.3079892171531177
chr3-108094282-108094446_CPPN_scrambled	0.0	0.0
chr3-108146220-108146384_UPPP_MUT-allCrxSites	0.0	0.0
chr3-108146220-108146384_UPPP_WT	0.0	0.0
chr3-108711381-108711545_CPPP_MUT-allCrxSites	0.0	0.0
chr3-108711381-108711545_CPPP_WT	0.0	0.0
chr3-108961529-108961693_UPCE_MUT-allCrxSites	0.0	0.0
chr3-108961529-108961693_UPCE_WT	0.0	0.0
chr3-116007620-116007784_UPPP_MUT-allCrxSites	0.0	0.0
chr3-116007620-116007784_UPPP_WT	0.0	0.0
chr3-121510049-121510213_UPPE_MUT-allCrxSites	0.0	0.0
chr3-121510049-121510213_UPPE_WT	0.36865833809507437	0.0344072515485767
chr3-122044322-122044486_CPPP_MUT-allCrxSites	0.0	0.0
chr3-122044322-122044486_CPPP_WT	0.0	0.0
chr3-122129090-122129254_UPCE_MUT-allCrxSites	0.18660787368947637	0.009897345548922054
chr3-122129090-122129254_UPCE_WT	0.0	0.0
chr3-122202588-122202752_CPPE_MUT-allCrxSites	0.0	0.0
chr3-122202588-122202752_CPPE_WT	36.16190633337904	2.612347514565067
chr3-122361018-122361182_CSPE_MUT-shape	0.2206223372380309	0.06148155797846568
chr3-122361018-122361182_CSPE_WT	7.2197170514576845	0.5180123765044646
chr3-122365558-122365722_UPCE_MUT-allCrxSites	0.0	0.0
chr3-122365558-122365722_UPCE_WT	0.0	0.0
chr3-123235616-123235780_CPPP_MUT-allCrxSites	0.0	0.0
chr3-123235616-123235780_CPPP_WT	0.0	0.0
chr3-126612951-126613115_UPPE_MUT-allCrxSites	0.0	0.0
chr3-126612951-126613115_UPPE_WT	0.0	0.0
chr3-126634263-126634427_CPPE_MUT-allCrxSites	0.0	0.0
chr3-126634263-126634427_CPPE_WT	0.0	0.0
chr3-127109291-127109455_UPPE_MUT-allCrxSites	0.0	0.0
chr3-127109291-127109455_UPPE_WT	0.0	0.0
chr3-127627420-127627584_CPPN_MUT-allCrxSites	0.0	0.0
chr3-127627420-127627584_CPPN_WT	0.0	0.0
chr3-129536288-129536452_CSPE_MUT-shape	0.0	0.0
chr3-129536288-129536452_CSPE_WT	0.0	0.0
chr3-129804061-129804225_CPPP_MUT-allCrxSites	0.0	0.0
chr3-129804061-129804225_CPPP_WT	0.6740593146403863	0.07702701357629925
chr3-129805960-129806124_CPPE_scrambled	0.0	0.0
chr3-131270452-131270616_CPPE_MUT-allCrxSites	0.0	0.0
chr3-131270452-131270616_CPPE_WT	0.0	0.0
chr3-133310455-133310619_UPPP_MUT-allCrxSites	0.0	0.0
chr3-133310455-133310619_UPPP_WT	0.0	0.0
chr3-133616364-133616528_CPPE_MUT-allCrxSites	0.0	0.0
chr3-133616364-133616528_CPPE_WT	0.0	0.0
chr3-135281082-135281246_CSPN_MUT-shape	0.0	0.0
chr3-135281082-135281246_CSPN_WT	4.211885907478677	0.3723617891478937
chr3-135281082-135281246_CSPN_scrambled	0.0	0.0
chr3-135423777-135423941_UPCP_MUT-allCrxSites	0.0	0.0
chr3-135423777-135423941_UPCP_WT	0.0	0.0
chr3-135682446-135682610_CPCN_MUT-allCrxSites	0.0	0.0
chr3-135682446-135682610_CPCN_WT	1.7875547215063865	0.412782044588924
chr3-138143367-138143531_CPNP_MUT-allCrxSites	0.4704927540802904	0.0891116431007396
chr3-138143367-138143531_CPNP_WT	0.23781404033400388	0.10188092504276025
chr3-138742942-138743106_UPPP_MUT-allCrxSites	0.0	0.0
chr3-138742942-138743106_UPPP_WT	0.0	0.0
chr3-138813403-138813567_CPPP_MUT-allCrxSites	0.0	0.0
chr3-138813403-138813567_CPPP_WT	0.0	0.0
chr3-138841270-138841434_CPPE_MUT-allCrxSites	0.0	0.0
chr3-138841270-138841434_CPPE_WT	0.0	0.0
chr3-138893871-138894035_UPRE_MUT-allCrxSites	0.0	0.0
chr3-138893871-138894035_UPRE_WT	0.0	0.0
chr3-145028133-145028297_CPPN_MUT-allCrxSites	0.0	0.0
chr3-145028133-145028297_CPPN_WT	0.0	0.0
chr3-146039463-146039627_CPPN_MUT-allCrxSites	0.0	0.0
chr3-146039463-146039627_CPPN_WT	0.0	0.0
chr3-146108085-146108249_CBPP_MUT-shape	0.0	0.0
chr3-146108085-146108249_CBPP_WT	0.0	0.0
chr3-146108085-146108249_CBPP_scrambled	0.0	0.0
chr3-146769927-146770091_UPCP_MUT-allCrxSites	0.0	0.0
chr3-146769927-146770091_UPCP_WT	0.0	0.0
chr3-14890126-14890290_CPNE_MUT-allCrxSites	0.0	0.0
chr3-14890126-14890290_CPNE_WT	0.0	0.0
chr3-15205740-15205904_CPPE_MUT-allCrxSites	0.0	0.0
chr3-15205740-15205904_CPPE_WT	0.24043605242296553	0.07524388946721712
chr3-153936046-153936210_CPPE_MUT-allCrxSites	0.0	0.0
chr3-153936046-153936210_CPPE_WT	0.0	0.0
chr3-153936046-153936210_CPPE_scrambled	0.0	0.0
chr3-154172189-154172353_UPCE_MUT-allCrxSites	0.0	0.0
chr3-154172189-154172353_UPCE_WT	0.0	0.0
chr3-156689419-156689583_CSPE_MUT-shape	0.0	0.0
chr3-156689419-156689583_CSPE_WT	0.1081838994133849	0.00617993828128154
chr3-17798610-17798774_CPPE_MUT-allCrxSites	0.0	0.0
chr3-17798610-17798774_CPPE_WT	0.0	0.0
chr3-19153467-19153631_CPRE_MUT-allCrxSites	0.0	0.0
chr3-19153467-19153631_CPRE_WT	0.0	0.0
chr3-19206957-19207121_UPPE_MUT-allCrxSites	0.0	0.0
chr3-19206957-19207121_UPPE_WT	0.0	0.0
chr3-20035236-20035400_CPPP_MUT-allCrxSites	0.32403024404698444	0.03503496465616473
chr3-20035236-20035400_CPPP_WT	0.4235884040775897	0.08723876009270001
chr3-20035236-20035400_CPPP_scrambled	0.0	0.0
chr3-21464524-21464688_CSPE_MUT-shape	0.0	0.0
chr3-21464524-21464688_CSPE_WT	0.0	0.0
chr3-27711273-27711437_CPPP_MUT-allCrxSites	0.0	0.0
chr3-27711273-27711437_CPPP_WT	0.0	0.0
chr3-28408020-28408184_UPCE_MUT-allCrxSites	0.0	0.0
chr3-28408020-28408184_UPCE_WT	0.0	0.0
chr3-28781045-28781209_CPPQ_MUT-allCrxSites	0.0	0.0
chr3-28781045-28781209_CPPQ_WT	0.0	0.0
chr3-32131763-32131927_CPPE_MUT-allCrxSites	0.0	0.0
chr3-32131763-32131927_CPPE_WT	5.6037179857787285	1.074419684647667
chr3-32544262-32544426_UPPE_MUT-allCrxSites	0.0	0.0
chr3-32544262-32544426_UPPE_WT	0.0	0.0
chr3-32708225-32708389_CPPE_MUT-allCrxSites	0.0	0.0
chr3-32708225-32708389_CPPE_WT	0.0	0.0
chr3-33082592-33082756_UPPE_MUT-allCrxSites	0.0	0.0
chr3-33082592-33082756_UPPE_WT	0.0	0.0
chr3-33126279-33126443_CPPE_MUT-allCrxSites	0.0	0.0
chr3-33126279-33126443_CPPE_WT	0.0	0.0
chr3-33142542-33142706_CPPP_MUT-allCrxSites	0.0	0.0
chr3-33142542-33142706_CPPP_WT	0.0	0.0
chr3-36618306-36618470_CPPE_MUT-allCrxSites	0.0	0.0
chr3-36618306-36618470_CPPE_WT	30.545290090219904	2.9161021584322944
chr3-41047920-41048084_CPPE_MUT-allCrxSites	0.0	0.0
chr3-41047920-41048084_CPPE_WT	5.018308856692961	1.880809357658341
chr3-41563261-41563425_UPPP_MUT-allCrxSites	0.0	0.0
chr3-41563261-41563425_UPPP_WT	0.0	0.0
chr3-52046097-52046261_UPPE_MUT-allCrxSites	0.0	0.0
chr3-52046097-52046261_UPPE_WT	0.0	0.0
chr3-53463526-53463690_CBPP_MUT-shape	0.0	0.0
chr3-53463526-53463690_CBPP_WT	0.0	0.0
chr3-55227015-55227179_CPPE_MUT-allCrxSites	0.0	0.0
chr3-55227015-55227179_CPPE_WT	0.17501056973843065	0.026085875361538682
chr3-55242313-55242477_UPCP_MUT-allCrxSites	0.0	0.0
chr3-55242313-55242477_UPCP_WT	0.08252079642202925	0.024220002383739902
chr3-55523833-55523997_CPPE_MUT-allCrxSites	0.0	0.0
chr3-55523833-55523997_CPPE_WT	0.0	0.0
chr3-55777621-55777785_CPNE_MUT-allCrxSites	0.0	0.0
chr3-55777621-55777785_CPNE_WT	0.0	0.0
chr3-55784272-55784436_CPNP_MUT-allCrxSites	0.0	0.0
chr3-55784272-55784436_CPNP_WT	0.0	0.0
chr3-60498957-60499121_CPNE_MUT-allCrxSites	0.0	0.0
chr3-60498957-60499121_CPNE_WT	0.0	0.0
chr3-62066715-62066879_CPPE_MUT-allCrxSites	0.0	0.0
chr3-62066715-62066879_CPPE_WT	70.61444380803736	2.9166836673135665
chr3-63899429-63899593_CPPQ_MUT-allCrxSites	0.0	0.0
chr3-63899429-63899593_CPPQ_WT	0.0	0.0
chr3-65205901-65206065_CPPE_MUT-allCrxSites	0.0	0.0
chr3-65205901-65206065_CPPE_WT	0.0	0.0
chr3-65829209-65829373_UPPN_MUT-allCrxSites	0.0	0.0
chr3-65829209-65829373_UPPN_WT	0.0	0.0
chr3-65992555-65992719_CSPE_MUT-shape	0.0	0.0
chr3-65992555-65992719_CSPE_WT	0.0	0.0
chr3-68936210-68936374_CPPN_MUT-allCrxSites	0.0	0.0
chr3-68936210-68936374_CPPN_WT	0.0	0.0
chr3-75942107-75942271_UPCE_MUT-allCrxSites	0.0	0.0
chr3-75942107-75942271_UPCE_WT	0.0	0.0
chr3-79192603-79192767_CPPE_MUT-allCrxSites	0.0	0.0
chr3-79192603-79192767_CPPE_WT	0.0	0.0
chr3-81932441-81932605_UPCQ_MUT-allCrxSites	0.0	0.0
chr3-81932441-81932605_UPCQ_WT	0.0	0.0
chr3-85678928-85679092_CPRE_MUT-allCrxSites	0.06296097930007459	0.025661183395626477
chr3-85678928-85679092_CPRE_WT	0.0	0.0
chr3-85858579-85858743_UPRE_MUT-allCrxSites	0.0	0.0
chr3-85858579-85858743_UPRE_WT	0.0	0.0
chr3-85886007-85886171_CPPP_MUT-allCrxSites	0.0	0.0
chr3-85886007-85886171_CPPP_WT	15.917144956621803	1.6239438677637847
chr3-87090009-87090173_CPPE_MUT-allCrxSites	0.0	0.0
chr3-87090009-87090173_CPPE_WT	0.0	0.0
chr3-87565977-87566141_UPPE_MUT-allCrxSites	0.0	0.0
chr3-87565977-87566141_UPPE_WT	0.0	0.0
chr3-87885828-87885992_CPPP_MUT-allCrxSites	1.0708170848078782	0.1793422573593182
chr3-87885828-87885992_CPPP_WT	0.9859529348452271	0.21220536344463536
chr3-88296753-88296917_CPNP_MUT-allCrxSites	0.0	0.0
chr3-88296753-88296917_CPNP_WT	0.0	0.0
chr3-88391625-88391789_UPCE_MUT-allCrxSites	0.0	0.0
chr3-88391625-88391789_UPCE_WT	0.0	0.0
chr3-88425155-88425319_CPPP_MUT-allCrxSites	0.0	0.0
chr3-88425155-88425319_CPPP_WT	0.0	0.0
chr3-88531188-88531352_UPPP_MUT-allCrxSites	0.0	0.0
chr3-88531188-88531352_UPPP_WT	0.0	0.0
chr3-88622356-88622520_CPPP_MUT-allCrxSites	0.0	0.0
chr3-88622356-88622520_CPPP_WT	0.0	0.0
chr3-89394993-89395157_CSPP_MUT-shape	0.0	0.0
chr3-89394993-89395157_CSPP_WT	0.0	0.0
chr3-89394993-89395157_CSPP_scrambled	0.0	0.0
chr3-89418576-89418740_UPPP_MUT-allCrxSites	0.0	0.0
chr3-89418576-89418740_UPPP_WT	0.0	0.0
chr3-8958972-8959136_CPPE_MUT-allCrxSites	0.0	0.0
chr3-8958972-8959136_CPPE_WT	0.307467495903815	0.024020485053527146
chr3-8978657-8978821_UPCE_MUT-allCrxSites	0.0	0.0
chr3-8978657-8978821_UPCE_WT	0.0	0.0
chr3-89998650-89998814_CPPP_MUT-allCrxSites	3.1533624125655115	0.25568756770798595
chr3-89998650-89998814_CPPP_WT	1.2997524497425363	0.2819669686342791
chr3-9034405-9034569_CPPE_MUT-allCrxSites	0.0	0.0
chr3-9034405-9034569_CPPE_WT	0.0	0.0
chr3-94309977-94310141_CSPP_MUT-shape	0.0	0.0
chr3-94309977-94310141_CSPP_WT	0.0	0.0
chr3-94412880-94413044_CPPP_MUT-allCrxSites	0.0	0.0
chr3-94412880-94413044_CPPP_WT	0.0	0.0
chr3-95929026-95929190_CPPP_MUT-allCrxSites	0.0	0.0
chr3-95929026-95929190_CPPP_WT	0.0	0.0
chr3-96090255-96090419_CPNE_MUT-allCrxSites	0.0	0.0
chr3-96090255-96090419_CPNE_WT	0.3969248844437596	0.22322862391736958
chr3-96476323-96476487_CPPN_MUT-allCrxSites	0.0	0.0
chr3-96476323-96476487_CPPN_WT	0.0	0.0
chr3-96501674-96501838_UPPP_MUT-allCrxSites	0.0	0.0
chr3-96501674-96501838_UPPP_WT	0.0	0.0
chr3-96699133-96699297_CPPP_MUT-allCrxSites	0.0	0.0
chr3-96699133-96699297_CPPP_WT	26.313043145804144	1.0347480185566633
chr3-97657962-97658126_CPPP_MUT-allCrxSites	0.0	0.0
chr3-97657962-97658126_CPPP_WT	0.0	0.0
chr3-97914636-97914800_CPPE_MUT-allCrxSites	0.0	0.0
chr3-97914636-97914800_CPPE_WT	0.2896243331629094	0.11790205678886677
chr4-101647319-101647483_CPPP_MUT-allCrxSites	0.0	0.0
chr4-101647319-101647483_CPPP_WT	0.0	0.0
chr4-101647319-101647483_CPPP_scrambled	0.12001079066565534	0.059769506490215986
chr4-102560802-102560966_CPPE_MUT-allCrxSites	0.0	0.0
chr4-102560802-102560966_CPPE_WT	0.0	0.0
chr4-104689187-104689351_UPCE_MUT-allCrxSites	0.0	0.0
chr4-104689187-104689351_UPCE_WT	0.5795051341087926	0.260612167481245
chr4-106908498-106908662_CPRE_MUT-allCrxSites	0.0	0.0
chr4-106908498-106908662_CPRE_WT	0.0	0.0
chr4-107079763-107079927_UPCE_MUT-allCrxSites	0.0	0.0
chr4-107079763-107079927_UPCE_WT	0.0	0.0
chr4-107743765-107743929_CPPE_MUT-allCrxSites	0.0	0.0
chr4-107743765-107743929_CPPE_WT	4.812776493709195	0.38293628206333896
chr4-107801744-107801908_UPPP_MUT-allCrxSites	0.0	0.0
chr4-107801744-107801908_UPPP_WT	0.0	0.0
chr4-108071442-108071606_CPPP_MUT-allCrxSites	0.0	0.0
chr4-108071442-108071606_CPPP_WT	0.0	0.0
chr4-108117963-108118127_UPPN_MUT-allCrxSites	0.0	0.0
chr4-108117963-108118127_UPPN_WT	0.0	0.0
chr4-108992926-108993090_UPCE_MUT-allCrxSites	0.0	0.0
chr4-108992926-108993090_UPCE_WT	0.0	0.0
chr4-11155838-11156002_UPPP_MUT-allCrxSites	0.0	0.0
